# Source File: search_stream62\DM62_FM_0_BM_0_ETAD60.txt
# 8.4220032
5.157799700000000342e+01,1.304379999999999984e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.296269609999999961e+00
5.010000000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.020000000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.029999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.039999999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.050000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.060000000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.070000000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.079999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.089999999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.110000000000000142e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.120000000000000284e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.129999999999999716e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.139999999999999858e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.150000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.160000000000000142e+01,1.307520000000000071e-01,2.868610939999999970e-02,1.643142389999999953e+00,1.305319480000000087e+00
5.170000000000000284e+01,1.406320000000000070e-01,1.802637029999999974e-01,1.021860799999999969e+01,2.426439470000000043e+00
5.179999999999999716e+01,1.712619999999999976e-01,3.909292659999999975e-01,2.135198300000000060e+01,1.210872949999999948e+00
5.189999999999999858e+01,2.143029999999999935e-01,4.476589719999999883e-01,2.411610419999999877e+01,1.874189689999999908e-02
5.200000000000000000e+01,2.584969999999999768e-01,4.341394499999999823e-01,2.346756669999999900e+01,-1.875796349999999946e-01
5.210000000000000142e+01,3.006320000000000103e-01,4.057236140000000102e-01,2.208355630000000147e+01,-3.293439850000000058e-01
5.220000000000000284e+01,3.396930000000000227e-01,3.767752759999999923e-01,2.064516860000000165e+01,-2.586400529999999809e-01
5.229999999999999716e+01,3.761249999999999871e-01,3.523124040000000234e-01,1.940799309999999878e+01,-2.304947619999999919e-01
5.239999999999999858e+01,4.102709999999999968e-01,3.312985709999999862e-01,1.832995989999999864e+01,-1.897818870000000102e-01
5.250000000000000000e+01,4.425109999999999877e-01,3.138852560000000014e-01,1.742630409999999941e+01,-1.647700430000000049e-01
5.260000000000000142e+01,4.730989999999999918e-01,2.981347520000000029e-01,1.660114739999999856e+01,-1.502400259999999987e-01
5.270000000000000284e+01,5.021820000000000173e-01,2.837143890000000113e-01,1.583940240000000088e+01,-1.382835580000000009e-01
5.279999999999999716e+01,5.298819999999999641e-01,2.704770959999999724e-01,1.513505029999999962e+01,-1.267207180000000100e-01
5.289999999999999858e+01,5.563059999999999672e-01,2.581208620000000065e-01,1.447332089999999916e+01,-1.204039560000000064e-01
5.300000000000000000e+01,5.815270000000000161e-01,2.463963050000000099e-01,1.384174849999999957e+01,-1.140871940000000029e-01
5.310000000000000142e+01,6.056080000000000352e-01,2.353615099999999960e-01,1.324417859999999969e+01,-1.064189469999999998e-01
5.320000000000000284e+01,6.286260000000000181e-01,2.251140650000000021e-01,1.268660389999999971e+01,-9.852995359999999758e-02
5.329999999999999716e+01,6.506570000000000409e-01,2.156337419999999894e-01,1.216858210000000007e+01,-9.182370180000000437e-02
5.339999999999999858e+01,6.717689999999999495e-01,2.066852339999999955e-01,1.167775810000000014e+01,-8.714645890000000117e-02
5.350000000000000000e+01,6.920100000000000140e-01,1.982044500000000042e-01,1.121097780000000022e+01,-8.246921610000000624e-02
5.360000000000000142e+01,7.114260000000000028e-01,1.901840439999999965e-01,1.076814429999999945e+01,-7.805157129999999721e-02
5.370000000000000284e+01,7.300609999999999600e-01,1.825898169999999876e-01,1.034763730000000059e+01,-7.383294969999999735e-02
5.379999999999999716e+01,7.479580000000000117e-01,1.754174540000000004e-01,9.949451460000000580e+00,-6.961432809999999749e-02
5.389999999999999858e+01,7.651580000000000048e-01,1.686549529999999963e-01,9.573127819999999844e+00,-6.592433059999999734e-02
5.400000000000000000e+01,7.816990000000000327e-01,1.622152289999999886e-01,9.213989109999999982e+00,-6.287014529999999934e-02
5.410000000000000142e+01,7.976109999999999589e-01,1.560809240000000098e-01,8.871202419999999478e+00,-5.981596010000000269e-02
5.420000000000000284e+01,8.129250000000000087e-01,1.502519509999999947e-01,8.544883150000000427e+00,-5.679784660000000013e-02
5.429999999999999716e+01,8.276710000000000456e-01,1.446871000000000129e-01,8.232827750000000222e+00,-5.449917759999999695e-02
5.439999999999999858e+01,8.418710000000000360e-01,1.393521149999999986e-01,7.933199690000000359e+00,-5.220050860000000070e-02
5.450000000000000000e+01,8.555490000000000039e-01,1.342469980000000063e-01,7.646071929999999739e+00,-4.990183959999999752e-02
5.460000000000000142e+01,8.687279999999999447e-01,1.293685109999999916e-01,7.371328929999999779e+00,-4.777438600000000202e-02
5.470000000000000284e+01,8.814290000000000180e-01,1.246833599999999931e-01,7.107152629999999860e+00,-4.592863929999999734e-02
5.479999999999999716e+01,8.936699999999999644e-01,1.201827830000000014e-01,6.853097240000000312e+00,-4.408289259999999959e-02
5.489999999999999858e+01,9.054710000000000258e-01,1.158667810000000020e-01,6.609206269999999606e+00,-4.223714590000000185e-02
5.500000000000000000e+01,9.168500000000000538e-01,1.117301269999999985e-01,6.375223830000000369e+00,-4.060467350000000059e-02
5.510000000000000142e+01,9.278220000000000356e-01,1.077401929999999980e-01,6.149337820000000399e+00,-3.919400149999999888e-02
5.520000000000000284e+01,9.384029999999999871e-01,1.038913270000000055e-01,5.931256130000000404e+00,-3.778332949999999718e-02
5.529999999999999716e+01,9.486050000000000315e-01,1.001835269999999944e-01,5.721004169999999611e+00,-3.637265750000000242e-02
5.539999999999999858e+01,9.584439999999999626e-01,9.661398100000000155e-02,5.518445680000000131e+00,-3.508854439999999769e-02
5.550000000000000000e+01,9.679320000000000146e-01,9.316143070000000581e-02,5.322394489999999756e+00,-3.396246049999999961e-02
5.560000000000000142e+01,9.770799999999999486e-01,8.982148889999999608e-02,5.132618639999999566e+00,-3.283637660000000152e-02
5.570000000000000284e+01,9.858999999999999986e-01,8.659415539999999745e-02,4.949133840000000006e+00,-3.171029279999999784e-02
5.579999999999999716e+01,9.944030000000000369e-01,8.347848830000000053e-02,4.771900999999999726e+00,-3.064450479999999977e-02
5.589999999999999858e+01,1.002599000000000018e+00,8.046069309999999419e-02,4.600148210000000404e+00,-2.971139960000000052e-02
5.600000000000000000e+01,1.010497999999999896e+00,7.753620840000000070e-02,4.433626910000000088e+00,-2.877829440000000127e-02
5.610000000000000142e+01,1.018108999999999931e+00,7.470503420000000616e-02,4.272347199999999567e+00,-2.784518919999999856e-02
5.620000000000000284e+01,1.025441999999999965e+00,7.196693390000000190e-02,4.116304920000000145e+00,-2.693996840000000004e-02
5.629999999999999716e+01,1.032505000000000006e+00,6.931137789999999854e-02,3.964908310000000213e+00,-2.617115329999999962e-02
5.639999999999999858e+01,1.039306999999999981e+00,6.673270330000000139e-02,3.817841699999999783e+00,-2.540233819999999920e-02
5.650000000000000000e+01,1.045854000000000061e+00,6.423091020000000484e-02,3.675111590000000206e+00,-2.463352309999999878e-02
5.660000000000000142e+01,1.052156000000000091e+00,6.180594429999999861e-02,3.536720939999999924e+00,-2.387621009999999974e-02
5.670000000000000284e+01,1.058218000000000103e+00,5.945068049999999854e-02,3.402268550000000058e+00,-2.322906580000000040e-02
5.679999999999999716e+01,1.064048000000000105e+00,5.716013109999999731e-02,3.271474430000000044e+00,-2.258192159999999893e-02
5.689999999999999858e+01,1.069652000000000047e+00,5.493429620000000319e-02,3.144342889999999890e+00,-2.193477740000000092e-02
5.700000000000000000e+01,1.075037000000000020e+00,5.277308060000000106e-02,3.020872499999999850e+00,-2.129958969999999965e-02
5.710000000000000142e+01,1.080208999999999975e+00,5.067171899999999701e-02,2.900794620000000101e+00,-2.072764269999999992e-02
5.720000000000000284e+01,1.085172999999999943e+00,4.862755209999999884e-02,2.783960529999999878e+00,-2.015569570000000019e-02
5.729999999999999716e+01,1.089936000000000016e+00,4.664057979999999826e-02,2.670373169999999963e+00,-1.958374870000000045e-02
5.739999999999999858e+01,1.094503000000000004e+00,4.471009599999999778e-02,2.559994909999999901e+00,-1.904501880000000064e-02
5.750000000000000000e+01,1.098880000000000079e+00,4.283028619999999786e-02,2.452495719999999935e+00,-1.855117740000000043e-02
5.760000000000000142e+01,1.103070999999999913e+00,4.099986049999999882e-02,2.347804009999999941e+00,-1.805733589999999888e-02
5.770000000000000284e+01,1.107080999999999982e+00,3.921881900000000198e-02,2.245921780000000201e+00,-1.756349449999999868e-02
5.779999999999999716e+01,1.110916000000000015e+00,3.748507589999999778e-02,2.146731540000000216e+00,-1.711394109999999844e-02
5.789999999999999858e+01,1.114579999999999904e+00,3.579602280000000053e-02,2.050085699999999900e+00,-1.666711959999999867e-02
5.800000000000000000e+01,1.118076999999999988e+00,3.415165190000000323e-02,1.955985309999999977e+00,-1.622029820000000025e-02
5.810000000000000142e+01,1.121412000000000075e+00,3.255017109999999714e-02,1.864329179999999919e+00,-1.582178030000000110e-02
5.820000000000000284e+01,1.124587999999999921e+00,3.098707930000000124e-02,1.774860930000000003e+00,-1.544005560000000048e-02
5.829999999999999716e+01,1.127610000000000001e+00,2.946216000000000113e-02,1.687569249999999910e+00,-1.505833080000000025e-02
5.839999999999999858e+01,1.130481999999999987e+00,2.797402660000000013e-02,1.602375770000000088e+00,-1.470950009999999995e-02
5.850000000000000000e+01,1.133205999999999936e+00,2.652021179999999867e-02,1.519140130000000033e+00,-1.436679629999999992e-02
5.860000000000000142e+01,1.135787000000000102e+00,2.510039799999999946e-02,1.437844960000000061e+00,-1.404582660000000018e-02
5.870000000000000284e+01,1.138227000000000100e+00,2.370856740000000171e-02,1.358146419999999965e+00,-1.379078490000000025e-02
5.879999999999999716e+01,1.140530000000000044e+00,2.234224099999999880e-02,1.279903170000000090e+00,-1.353574329999999992e-02
5.889999999999999858e+01,1.142695999999999934e+00,2.099891239999999992e-02,1.202972259999999904e+00,-1.333358599999999970e-02
5.900000000000000000e+01,1.144730000000000025e+00,1.967551619999999973e-02,1.127178599999999919e+00,-1.313433900000000008e-02
5.910000000000000142e+01,1.146632000000000096e+00,1.836425369999999946e-02,1.052075969999999971e+00,-1.310363749999999931e-02
5.920000000000000284e+01,1.148403000000000063e+00,1.705479550000000080e-02,9.770730749999999576e-01,-1.307900489999999985e-02
5.929999999999999716e+01,1.150042999999999926e+00,1.575026259999999859e-02,9.023489649999999473e-01,-1.301165150000000055e-02
5.939999999999999858e+01,1.151553000000000049e+00,1.445036499999999974e-02,8.278873070000000167e-01,-1.301400779999999958e-02
5.950000000000000000e+01,1.152932999999999986e+00,1.314835439999999939e-02,7.533018070000000455e-01,-1.291248960000000029e-02
5.960000000000000142e+01,1.154184000000000099e+00,1.188581220000000001e-02,6.809748100000000415e-01,-1.230600819999999943e-02
5.970000000000000284e+01,1.155313999999999952e+00,1.073363909999999928e-02,6.149686009999999481e-01,-1.073745499999999992e-02
5.979999999999999716e+01,1.156338000000000088e+00,9.805629600000000806e-03,5.618031860000000099e-01,-7.741865310000000180e-03
5.989999999999999858e+01,1.157289000000000012e+00,9.297256219999999391e-03,5.326781940000000493e-01,-2.264236519999999857e-03
6.000000000000000000e+01,1.158206000000000069e+00,9.016548250000000833e-03,5.165961620000000254e-01,-3.604670219999999911e-03
6.000000000000000000e+01,1.158206000000000069e+00,9.016548250000000833e-03,5.165961620000000254e-01,0.000000000000000000e+00
6.020000000000000284e+01,1.158206000000000069e+00,9.016548250000000833e-03,5.165961620000000254e-01,0.000000000000000000e+00
6.029999999999999716e+01,1.158206000000000069e+00,9.016548250000000833e-03,5.165961620000000254e-01,0.000000000000000000e+00
6.039999999999999858e+01,1.158206000000000069e+00,9.016548250000000833e-03,5.165961620000000254e-01,0.000000000000000000e+00
6.050000000000000000e+01,1.158206000000000069e+00,9.016548250000000833e-03,5.165961620000000254e-01,0.000000000000000000e+00
6.060000000000000142e+01,1.158206000000000069e+00,9.016548250000000833e-03,5.165961620000000254e-01,0.000000000000000000e+00
6.070000000000000284e+01,1.158206000000000069e+00,9.016548250000000833e-03,5.165961620000000254e-01,0.000000000000000000e+00
6.079999999999999716e+01,1.158206000000000069e+00,9.016548250000000833e-03,5.165961620000000254e-01,0.000000000000000000e+00
6.089999999999999858e+01,1.158206000000000069e+00,9.016548250000000833e-03,5.165961620000000254e-01,0.000000000000000000e+00
6.100000000000000000e+01,1.158206000000000069e+00,9.016548250000000833e-03,5.165961620000000254e-01,0.000000000000000000e+00
6.110000000000000142e+01,1.158206000000000069e+00,9.016548250000000833e-03,5.165961620000000254e-01,0.000000000000000000e+00
6.120000000000000284e+01,1.158206000000000069e+00,9.016548250000000833e-03,5.165961620000000254e-01,0.000000000000000000e+00
6.129999999999999716e+01,1.158206000000000069e+00,9.016548250000000833e-03,5.165961620000000254e-01,0.000000000000000000e+00
6.139999999999999858e+01,1.158206000000000069e+00,9.016548250000000833e-03,5.165961620000000254e-01,0.000000000000000000e+00
6.150000000000000000e+01,1.158206000000000069e+00,9.016548250000000833e-03,5.165961620000000254e-01,0.000000000000000000e+00
6.160000000000000142e+01,1.158206000000000069e+00,9.016548250000000833e-03,5.165961620000000254e-01,0.000000000000000000e+00
6.170000000000000284e+01,1.158206000000000069e+00,9.016548250000000833e-03,5.165961620000000254e-01,0.000000000000000000e+00
6.179999999999999716e+01,1.158206000000000069e+00,9.016548250000000833e-03,5.165961620000000254e-01,0.000000000000000000e+00
6.189999999999999858e+01,1.158206000000000069e+00,9.016548250000000833e-03,5.165961620000000254e-01,0.000000000000000000e+00
