# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,8.793162099999999981e+00,0.000000000000000000e+00,4.606610700000000058e+00,1.253754600000000075e+01,7.298973599999999351e+01,0.000000000000000000e+00,1.143111100000000047e+00,0.000000000000000000e+00
2.000000000000000000e+00,8.988563799999999659e+00,4.363103000000000120e-02,4.646443900000000404e+00,1.242833800000000011e+01,7.341169499999999459e+01,2.081686199999999987e-01,1.168513300000000088e+00,5.671999999999999958e-03
3.000000000000000000e+00,9.181471000000000160e+00,8.702514799999999662e-02,4.682183400000000439e+00,1.233197299999999963e+01,7.378546900000000619e+01,3.866209400000000240e-01,1.193591199999999963e+00,1.131330000000000009e-02
4.000000000000000000e+00,9.372775300000000698e+00,1.303184099999999956e-01,4.714042400000000299e+00,1.224733200000000011e+01,7.411487800000000448e+01,5.372177900000000283e-01,1.218460799999999900e+00,1.694139999999999882e-02
5.000000000000000000e+00,9.563338899999999754e+00,1.736479200000000112e-01,4.742230000000000167e+00,1.217341500000000032e+01,7.440339699999999823e+01,6.617657000000000123e-01,1.243234100000000009e+00,2.257419999999999913e-02
6.000000000000000000e+00,9.753979599999999195e+00,2.171468799999999866e-01,4.766952899999999715e+00,1.210932000000000031e+01,7.465421700000000271e+01,7.620429300000000072e-01,1.268017299999999903e+00,2.822910000000000003e-02
7.000000000000000000e+00,9.945453300000000496e+00,2.609394199999999775e-01,4.788419700000000390e+00,1.205421600000000026e+01,7.487032899999999813e+01,8.398479500000000098e-01,1.292908900000000028e+00,3.392209999999999670e-02
8.000000000000000000e+00,1.013843400000000017e+01,3.051351500000000216e-01,4.806846700000000361e+00,1.200731599999999943e+01,7.505460899999999924e+01,8.970561900000000310e-01,1.317996399999999957e+00,3.966759999999999731e-02
9.000000000000000000e+00,1.033348999999999940e+01,3.498231199999999874e-01,4.822465399999999569e+00,1.196785099999999957e+01,7.520992200000000594e+01,9.356858099999999512e-01,1.343353699999999984e+00,4.547699999999999659e-02
1.000000000000000000e+01,1.053105599999999953e+01,3.950653900000000163e-01,4.835530600000000234e+00,1.193503800000000048e+01,7.533922599999999647e+01,9.579692600000000446e-01,1.369037199999999954e+00,5.135850000000000137e-02
1.100000000000000000e+01,1.073139699999999941e+01,4.408899499999999749e-01,4.846330899999999886e+00,1.190804999999999936e+01,7.544569199999999398e+01,9.664333400000000296e-01,1.395081699999999980e+00,5.731569999999999721e-02
1.200000000000000000e+01,1.093457599999999985e+01,4.872832000000000274e-01,4.855198500000000195e+00,1.188598299999999952e+01,7.553282199999999591e+01,9.639773799999999948e-01,1.421494899999999895e+00,6.334679999999999478e-02
1.300000000000000000e+01,1.114040499999999945e+01,5.341818799999999978e-01,4.862519299999999767e+00,1.186782799999999938e+01,7.560456200000000138e+01,9.539478500000000416e-01,1.448252700000000059e+00,6.944359999999999422e-02
