# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,1.336124000000000045e+01,0.000000000000000000e+00,4.999669400000000152e+00,1.153773200000000010e+01,7.691712200000000621e+01,0.000000000000000000e+00,1.736961200000000094e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.357959699999999970e+01,4.457517700000000055e-02,4.999896299999999627e+00,1.153720200000000062e+01,7.691924500000000364e+01,6.469960199999999712e-04,1.765347500000000069e+00,5.794800000000000124e-03
3.000000000000000000e+00,1.398783300000000018e+01,1.279112500000000041e-01,4.999949199999999649e+00,1.153707799999999928e+01,7.691974000000000444e+01,4.050972199999999758e-04,1.818418199999999985e+00,1.662850000000000092e-02
4.000000000000000000e+00,1.439607299999999945e+01,2.112463800000000114e-01,4.999961599999999784e+00,1.153704899999999967e+01,7.691985599999999579e+01,3.251981100000000068e-04,1.871489399999999970e+00,2.746200000000000030e-02
5.000000000000000000e+00,1.480431399999999975e+01,2.945811700000000033e-01,4.999967800000000295e+00,1.153703400000000023e+01,7.691991400000000567e+01,2.798996100000000135e-04,1.924560800000000071e+00,3.829559999999999909e-02
6.000000000000000000e+00,1.521255599999999930e+01,3.779157699999999842e-01,4.999971799999999966e+00,1.153702499999999986e+01,7.691995099999999752e+01,2.495766200000000133e-04,1.977632300000000010e+00,4.912910000000000194e-02
7.000000000000000000e+00,1.562079899999999988e+01,4.612502399999999780e-01,4.999974500000000432e+00,1.153701900000000080e+01,7.691997700000000293e+01,2.274126399999999877e-04,2.030703899999999784e+00,5.996250000000000191e-02
8.000000000000000000e+00,1.602904200000000046e+01,5.445846100000000245e-01,4.999976600000000104e+00,1.153701399999999921e+01,7.691999699999999507e+01,2.102910299999999984e-04,2.083775499999999781e+00,7.079599999999999782e-02
9.000000000000000000e+00,1.643728600000000029e+01,6.279188999999999465e-01,4.999978200000000150e+00,1.153701000000000043e+01,7.692001199999999983e+01,1.965417300000000113e-04,2.136847200000000058e+00,8.162949999999999373e-02
1.000000000000000000e+01,1.684553000000000011e+01,7.112531300000000112e-01,4.999979599999999635e+00,1.153700699999999912e+01,7.692002499999999543e+01,1.851841400000000040e-04,2.189918899999999891e+00,9.246290000000000064e-02
1.100000000000000000e+01,1.725377399999999994e+01,7.945873199999999859e-01,4.999980700000000056e+00,1.153700399999999959e+01,7.692003499999999860e+01,1.755814700000000040e-04,2.242990700000000004e+00,1.032963999999999966e-01
1.200000000000000000e+01,1.766201900000000080e+01,8.779214499999999921e-01,4.999981700000000195e+00,1.153700199999999931e+01,7.692004400000000430e+01,1.673392400000000082e-04,2.296062399999999837e+00,1.141298000000000035e-01
1.300000000000000000e+01,1.807026300000000063e+01,9.612555600000000089e-01,4.999982499999999774e+00,1.153700000000000081e+01,7.692005199999999832e+01,1.601594899999999894e-04,2.349134199999999950e+00,1.249631999999999965e-01
1.400000000000000000e+01,1.847850800000000149e+01,1.044589599999999896e+00,4.999983199999999961e+00,1.153699800000000053e+01,7.692005799999999738e+01,1.538317799999999985e-04,2.402206000000000063e+00,1.357966999999999924e-01
1.500000000000000000e+01,1.888675299999999879e+01,1.127923699999999974e+00,4.999983799999999867e+00,1.153699699999999950e+01,7.692006399999999644e+01,1.481997800000000090e-04,2.455277900000000013e+00,1.466301000000000132e-01
1.600000000000000000e+01,1.929499799999999965e+01,1.211257699999999993e+00,4.999984399999999773e+00,1.153699499999999922e+01,7.692006999999999550e+01,1.431446200000000132e-04,2.508349700000000126e+00,1.574635000000000062e-01
1.700000000000000000e+01,1.970324300000000051e+01,1.294591700000000012e+00,4.999984900000000287e+00,1.153699399999999997e+01,7.692007499999999709e+01,1.385740499999999951e-04,2.561421600000000076e+00,1.682968999999999993e-01
1.800000000000000000e+01,2.011148800000000136e+01,1.377925599999999973e+00,4.999985399999999913e+00,1.153699300000000072e+01,7.692007900000000120e+01,1.344152599999999976e-04,2.614493500000000026e+00,1.791302999999999923e-01
1.900000000000000000e+01,2.051973299999999867e+01,1.461259599999999992e+00,4.999985800000000147e+00,1.153699199999999969e+01,7.692008300000000531e+01,1.306098900000000039e-04,2.667565300000000139e+00,1.899637000000000131e-01
2.000000000000000000e+01,2.092797900000000055e+01,1.544593499999999953e+00,4.999986200000000380e+00,1.153699100000000044e+01,7.692008699999999521e+01,1.271105400000000049e-04,2.720637200000000089e+00,2.007972000000000090e-01
2.100000000000000000e+01,2.133622400000000141e+01,1.627927499999999972e+00,4.999986599999999726e+00,1.153698999999999941e+01,7.692009000000000185e+01,1.238782699999999872e-04,2.773709199999999875e+00,2.116306000000000020e-01
2.200000000000000000e+01,2.174446999999999974e+01,1.711261399999999933e+00,4.999986899999999679e+00,1.153698999999999941e+01,7.692009299999999428e+01,1.208807300000000050e-04,2.826781099999999824e+00,2.224639999999999951e-01
2.300000000000000000e+01,2.215271500000000060e+01,1.794595299999999893e+00,4.999987199999999632e+00,1.153698900000000016e+01,7.692009600000000091e+01,1.180908200000000058e-04,2.879853000000000218e+00,2.332973999999999881e-01
