# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,8.013945700000000727e+00,0.000000000000000000e+00,4.420192700000000308e+00,1.307548099999999991e+01,7.093661000000000172e+01,0.000000000000000000e+00,1.041812900000000042e+00,0.000000000000000000e+00
2.000000000000000000e+00,8.204432199999999398e+00,4.446558199999999655e-02,4.469130299999999778e+00,1.292980700000000027e+01,7.148843200000000309e+01,2.734145499999999784e-01,1.066576200000000085e+00,5.780500000000000048e-03
3.000000000000000000e+00,8.391247399999999246e+00,8.848295999999999939e-02,4.513786299999999585e+00,1.279970600000000047e+01,7.198388099999999667e+01,5.134581700000000470e-01,1.090862199999999893e+00,1.150280000000000052e-02
4.000000000000000000e+00,8.575288699999999764e+00,1.321904200000000029e-01,4.554368199999999867e+00,1.268374400000000080e+01,7.242756900000000542e+01,7.221158600000000538e-01,1.114787500000000042e+00,1.718480000000000008e-02
5.000000000000000000e+00,8.757447199999999654e+00,1.757341900000000123e-01,4.591078399999999782e+00,1.258065599999999939e+01,7.282364400000000160e+01,9.012677999999999523e-01,1.138468100000000094e+00,2.284539999999999835e-02
6.000000000000000000e+00,8.938594099999999543e+00,2.192637699999999967e-01,4.624112600000000128e+00,1.248932499999999912e+01,7.317584100000000547e+01,1.052699999999999969e+00,1.162017199999999972e+00,2.850429999999999978e-02
7.000000000000000000e+00,9.119567599999999885e+00,2.629270499999999955e-01,4.653660300000000305e+00,1.240875800000000062e+01,7.348753200000000163e+01,1.178131199999999934e+00,1.185543800000000036e+00,3.418050000000000255e-02
8.000000000000000000e+00,9.301157899999999756e+00,3.068654299999999946e-01,4.679907100000000320e+00,1.233806500000000028e+01,7.376179700000000139e+01,1.279251700000000103e+00,1.209150500000000017e+00,3.989249999999999741e-02
9.000000000000000000e+00,9.484090000000000131e+00,3.512084300000000159e-01,4.703038499999999900e+00,1.227643300000000082e+01,7.400150200000000211e+01,1.357770600000000050e+00,1.232931699999999964e+00,4.565709999999999907e-02
1.000000000000000000e+01,9.669003099999999407e+00,3.960679599999999967e-01,4.723245799999999939e+00,1.222309800000000024e+01,7.420938200000000506e+01,1.415473100000000040e+00,1.256970399999999932e+00,5.148880000000000123e-02
1.100000000000000000e+01,9.856426600000000704e+00,4.415319999999999800e-01,4.740732799999999969e+00,1.217731799999999964e+01,7.438814100000000451e+01,1.454288000000000025e+00,1.281335499999999961e+00,5.739919999999999745e-02
1.200000000000000000e+01,1.004674999999999940e+01,4.876576000000000244e-01,4.755724599999999747e+00,1.213834499999999927e+01,7.454056099999999674e+01,1.476359399999999988e+00,1.306077600000000061e+00,6.339549999999999352e-02
1.300000000000000000e+01,1.024019099999999938e+01,5.344632999999999745e-01,4.768477100000000135e+00,1.210539099999999912e+01,7.466961299999999824e+01,1.484127999999999892e+00,1.331224799999999986e+00,6.948020000000000584e-02
1.400000000000000000e+01,1.043675099999999922e+01,5.819209199999999527e-01,4.779287000000000063e+00,1.207759700000000080e+01,7.477857699999999852e+01,1.480410699999999968e+00,1.356777600000000028e+00,7.564970000000000028e-02
1.500000000000000000e+01,1.063617600000000074e+01,6.299468799999999868e-01,4.788501899999999978e+00,1.205400599999999933e+01,7.487115400000000420e+01,1.468475600000000103e+00,1.382702899999999957e+00,8.189309999999999645e-02
1.600000000000000000e+01,1.101108499999999957e+01,7.198725599999999947e-01,4.802610699999999788e+00,1.201806500000000000e+01,7.501234700000000544e+01,1.435786100000000065e+00,1.431440999999999963e+00,9.358339999999999714e-02
1.700000000000000000e+01,1.138760699999999915e+01,8.097186299999999948e-01,4.813924700000000279e+00,1.198939900000000058e+01,7.512509199999999510e+01,1.398716499999999918e+00,1.480388899999999897e+00,1.052633999999999931e-01
1.800000000000000000e+01,1.176533099999999976e+01,8.994099300000000241e-01,4.823307899999999648e+00,1.196573000000000064e+01,7.521827700000000050e+01,1.361344399999999899e+00,1.529493100000000050e+00,1.169232999999999939e-01
1.900000000000000000e+01,1.214405999999999963e+01,9.889305499999999638e-01,4.831275699999999951e+00,1.194570399999999921e+01,7.529717700000000491e+01,1.325221800000000005e+00,1.578727800000000014e+00,1.285610000000000086e-01
2.000000000000000000e+01,1.252366600000000041e+01,1.078282200000000079e+00,4.838163899999999629e+00,1.192844700000000024e+01,7.536521899999999619e+01,1.290937199999999896e+00,1.628076599999999985e+00,1.401766999999999874e-01
2.100000000000000000e+01,1.290405999999999942e+01,1.167472499999999913e+00,4.844204099999999791e+00,1.191335499999999925e+01,7.542475699999999961e+01,1.258663700000000052e+00,1.677527800000000013e+00,1.517714000000000008e-01
2.200000000000000000e+01,1.328516800000000053e+01,1.256511300000000109e+00,4.849562500000000220e+00,1.189999899999999933e+01,7.547747400000000084e+01,1.228388100000000094e+00,1.727071800000000046e+00,1.633465000000000056e-01
2.300000000000000000e+01,1.366693099999999994e+01,1.345408200000000054e+00,4.854362000000000066e+00,1.188806100000000043e+01,7.552461399999999969e+01,1.200014200000000031e+00,1.776701000000000086e+00,1.749031000000000058e-01
2.400000000000000000e+01,1.404929899999999954e+01,1.434172800000000025e+00,4.858696400000000359e+00,1.187730200000000025e+01,7.556712100000000021e+01,1.173413199999999934e+00,1.826408899999999891e+00,1.864425000000000110e-01
2.500000000000000000e+01,1.443222899999999953e+01,1.522813900000000054e+00,4.862638099999999852e+00,1.186753399999999914e+01,7.560572399999999504e+01,1.148446999999999996e+00,1.876189799999999908e+00,1.979657999999999973e-01
2.600000000000000000e+01,1.481568299999999994e+01,1.611339599999999983e+00,4.866244799999999593e+00,1.185861000000000054e+01,7.564100200000000029e+01,1.124980499999999939e+00,1.926038700000000103e+00,2.094740999999999964e-01
2.700000000000000000e+01,1.519962600000000030e+01,1.699757200000000079e+00,4.869562499999999794e+00,1.185041299999999964e+01,7.567341700000000060e+01,1.102886400000000044e+00,1.975951299999999966e+00,2.209684000000000093e-01
2.800000000000000000e+01,1.558402799999999999e+01,1.788073299999999977e+00,4.872628899999999597e+00,1.184284800000000004e+01,7.570334400000000130e+01,1.082047600000000109e+00,2.025923699999999883e+00,2.324495000000000033e-01
2.900000000000000000e+01,1.596886399999999995e+01,1.876293999999999906e+00,4.875474900000000389e+00,1.183583400000000019e+01,7.573109399999999880e+01,1.062357599999999902e+00,2.075952299999999973e+00,2.439182000000000017e-01
3.000000000000000000e+01,1.635410800000000009e+01,1.964424900000000029e+00,4.878126400000000196e+00,1.182930799999999927e+01,7.575692399999999793e+01,1.043720399999999993e+00,2.126034100000000038e+00,2.553752000000000244e-01
