# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,9.851807099999999595e-01,0.000000000000000000e+00,1.385856699999999941e+00,4.618469499999999783e+01,8.580623700000000298e+00,0.000000000000000000e+00,1.280735000000000068e-01,0.000000000000000000e+00
2.000000000000000000e+00,1.093306300000000064e+00,1.100952800000000037e-01,1.438075900000000074e+00,4.405699500000000057e+01,1.009030300000000047e+01,7.763827899999999893e-01,1.421298000000000006e-01,1.431239999999999943e-02
3.000000000000000000e+00,1.197185699999999908e+00,2.113853400000000049e-01,1.492192699999999927e+00,4.207900800000000174e+01,1.167537800000000026e+01,1.630736399999999975e+00,1.556340999999999974e-01,2.748010000000000036e-02
4.000000000000000000e+00,1.295880099999999979e+00,3.042593800000000237e-01,1.547320900000000110e+00,4.026158900000000074e+01,1.330200199999999988e+01,2.541418900000000036e+00,1.684643999999999864e-01,3.955369999999999719e-02
5.000000000000000000e+00,1.388697899999999930e+00,3.891632899999999951e-01,1.602676100000000048e+00,3.860563100000000247e+01,1.493951299999999982e+01,3.487988099999999925e+00,1.805306999999999884e-01,5.059120000000000283e-02
6.000000000000000000e+00,1.475162800000000107e+00,4.665447899999999870e-01,1.657567299999999966e+00,3.710616100000000017e+01,1.656111299999999886e+01,4.451690499999999773e+00,1.917712000000000028e-01,6.065079999999999777e-02
7.000000000000000000e+00,1.555002500000000065e+00,5.368460499999999636e-01,1.711399399999999904e+00,3.575476299999999696e+01,1.814439499999999938e+01,5.416007699999999758e+00,2.021503000000000050e-01,6.979000000000000481e-02
8.000000000000000000e+00,1.628138000000000085e+00,6.005107499999999821e-01,1.763677600000000067e+00,3.454108500000000248e+01,1.967158999999999835e+01,6.366974100000000192e+00,2.116579000000000099e-01,7.806639999999999413e-02
9.000000000000000000e+00,1.694666699999999970e+00,6.579929599999999601e-01,1.814010499999999970e+00,3.345382099999999781e+01,2.112953600000000165e+01,7.293296100000000060e+00,2.203066999999999942e-01,8.553910000000000680e-02
1.000000000000000000e+01,1.754839199999999932e+00,7.097629600000000538e-01,1.862109599999999920e+00,3.248136699999999877e+01,2.250939199999999829e+01,8.186298300000000694e+00,2.281291000000000013e-01,9.226919999999999566e-02
1.100000000000000000e+01,1.809030200000000033e+00,7.563085600000000186e-01,1.907784799999999947e+00,3.161225999999999914e+01,2.380617200000000011e+01,9.039741299999999313e+00,2.351738999999999913e-01,9.832009999999999361e-02
1.200000000000000000e+01,1.857708899999999996e+00,7.981323200000000062e-01,1.950936000000000003e+00,3.083546700000000129e+01,2.501817000000000135e+01,9.849548300000000367e+00,2.415022000000000002e-01,1.037571999999999939e-01
1.300000000000000000e+01,1.901408399999999999e+00,8.357457999999999831e-01,1.991542799999999946e+00,3.014057400000000086e+01,2.614635300000000129e+01,1.061348699999999923e+01,2.471830999999999889e-01,1.086469999999999936e-01
1.400000000000000000e+01,1.940699100000000010e+00,8.696623199999999887e-01,2.029651799999999895e+00,2.951789399999999830e+01,2.719376000000000104e+01,1.133083599999999969e+01,2.522908999999999846e-01,1.130561000000000066e-01
1.500000000000000000e+01,1.976165600000000078e+00,9.003894500000000356e-01,2.065363699999999803e+00,2.895851400000000098e+01,2.816494799999999898e+01,1.200206400000000073e+01,2.569015000000000049e-01,1.170506000000000046e-01
1.600000000000000000e+01,2.008389000000000202e+00,9.284223299999999623e-01,2.098821200000000164e+00,2.845431900000000169e+01,2.906551699999999983e+01,1.262852999999999959e+01,2.610906000000000060e-01,1.206948999999999939e-01
1.700000000000000000e+01,2.037933999999999912e+00,9.542383800000000527e-01,2.130196699999999943e+00,2.799796600000000169e+01,2.990170699999999826e+01,1.321222700000000039e+01,2.649313999999999836e-01,1.240509999999999946e-01
