# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,7.742458100000000343e-01,0.000000000000000000e+00,1.289138700000000082e+00,5.086960299999999791e+01,5.874299699999999902e+00,0.000000000000000000e+00,1.006520000000000054e-01,0.000000000000000000e+00
2.000000000000000000e+00,8.741081299999999832e-01,1.190370300000000020e-01,1.336563399999999957e+00,4.843361500000000319e+01,7.183021400000000334e+00,6.768122100000000252e-01,1.136341000000000018e-01,1.547480000000000036e-02
3.000000000000000000e+00,9.710687999999999542e-01,2.281189100000000081e-01,1.386735700000000016e+00,4.614685599999999965e+01,8.605819699999999628e+00,1.453854299999999933e+00,1.262388999999999872e-01,2.965550000000000130e-02
4.000000000000000000e+00,1.063916899999999943e+00,3.276156900000000149e-01,1.438648200000000044e+00,4.403494500000000045e+01,1.010697399999999924e+01,2.309051699999999929e+00,1.383091999999999933e-01,4.259000000000000286e-02
5.000000000000000000e+00,1.151779300000000061e+00,4.180918900000000216e-01,1.491435800000000089e+00,4.210526699999999778e+01,1.165310999999999986e+01,3.220799400000000201e+00,1.497313000000000116e-01,5.435190000000000160e-02
6.000000000000000000e+00,1.234022600000000081e+00,5.001280900000000251e-01,1.544338200000000105e+00,4.035537200000000269e+01,1.321382400000000068e+01,4.168477099999999602e+00,1.604229000000000072e-01,6.501669999999999672e-02
7.000000000000000000e+00,1.310224899999999915e+00,5.742802599999999869e-01,1.596689999999999943e+00,3.877734699999999890e+01,1.476243799999999951e+01,5.133203700000000147e+00,1.703291999999999862e-01,7.465639999999999776e-02
8.000000000000000000e+00,1.380163800000000052e+00,6.410813400000000550e-01,1.647922099999999945e+00,3.736026700000000034e+01,1.627657100000000057e+01,6.098368100000000069e+00,1.794213000000000058e-01,8.334060000000000079e-02
9.000000000000000000e+00,1.443803600000000076e+00,7.010536099999999937e-01,1.697565599999999897e+00,3.609166700000000105e+01,1.773842000000000141e+01,7.049948099999999940e+00,1.876944999999999864e-01,9.113699999999999579e-02
1.000000000000000000e+01,1.501276499999999903e+00,7.547201900000000130e-01,1.745254000000000083e+00,3.495846800000000343e+01,1.913474899999999934e+01,7.976628100000000110e+00,1.951659000000000033e-01,9.811359999999999526e-02
1.100000000000000000e+01,1.552856800000000037e+00,8.026118300000000261e-01,1.790721800000000030e+00,3.394756999999999891e+01,2.045661700000000138e+01,8.869742399999999805e+00,2.018714000000000064e-01,1.043395000000000017e-01
1.200000000000000000e+01,1.598932699999999985e+00,8.452685399999999571e-01,1.833799799999999980e+00,3.304624700000000104e+01,2.169892799999999866e+01,9.723088699999999918e+00,2.078611999999999960e-01,1.098848999999999937e-01
1.300000000000000000e+01,1.639974599999999949e+00,8.832367800000000546e-01,1.874406299999999970e+00,3.224239500000000191e+01,2.285986000000000118e+01,1.053265099999999954e+01,2.131966999999999890e-01,1.148208000000000006e-01
1.400000000000000000e+01,1.676506899999999911e+00,9.170637099999999764e-01,1.912536199999999909e+00,3.152468899999999863e+01,2.394026699999999863e+01,1.129627400000000037e+01,2.179458999999999980e-01,1.192182999999999993e-01
1.500000000000000000e+01,1.709081800000000095e+00,9.472902199999999606e-01,1.948248600000000108e+00,3.088265900000000030e+01,2.494307500000000033e+01,1.201332900000000059e+01,2.221806000000000059e-01,1.231476999999999988e-01
1.600000000000000000e+01,1.738258000000000081e+00,9.744438699999999898e-01,1.981653899999999968e+00,3.030672699999999864e+01,2.587274199999999880e+01,1.268438399999999966e+01,2.259734999999999938e-01,1.266777000000000042e-01
1.700000000000000000e+01,1.764584900000000012e+00,9.990329100000000517e-01,2.012901600000000180e+00,2.978820299999999932e+01,2.673477199999999954e+01,1.331090599999999924e+01,2.293959999999999888e-01,1.298742999999999981e-01
1.800000000000000000e+01,1.788590799999999925e+00,1.021541899999999892e+00,2.042169100000000181e+00,2.931925000000000026e+01,2.753532099999999971e+01,1.389499799999999929e+01,2.325167999999999957e-01,1.328004000000000129e-01
1.900000000000000000e+01,1.810776600000000069e+00,1.042429100000000108e+00,2.069651599999999814e+00,2.889284899999999823e+01,2.828087000000000018e+01,1.443917199999999923e+01,2.354009999999999991e-01,1.355157999999999918e-01
2.000000000000000000e+01,1.831612100000000076e+00,1.062125699999999950e+00,2.095553999999999917e+00,2.850273899999999827e+01,2.897797800000000024e+01,1.494616700000000087e+01,2.381096000000000046e-01,1.380763000000000129e-01
2.100000000000000000e+01,1.851536199999999965e+00,1.081036700000000073e+00,2.120084199999999974e+00,2.814336499999999930e+01,2.963308800000000076e+01,1.541879600000000039e+01,2.406996999999999887e-01,1.405347999999999875e-01
2.200000000000000000e+01,1.870958700000000086e+00,1.099542800000000042e+00,2.143447300000000055e+00,2.780981600000000142e+01,3.025239600000000095e+01,1.585983000000000054e+01,2.432246000000000130e-01,1.429406000000000010e-01
2.300000000000000000e+01,1.890263299999999980e+00,1.118003400000000092e+00,2.165842099999999881e+00,2.749777600000000177e+01,3.084174499999999952e+01,1.627190299999999823e+01,2.457342000000000137e-01,1.453404000000000085e-01
2.400000000000000000e+01,1.909812000000000065e+00,1.136759899999999934e+00,2.187457199999999879e+00,2.720347100000000040e+01,3.140656200000000098e+01,1.665744300000000067e+01,2.482756000000000129e-01,1.477787999999999879e-01
2.500000000000000000e+01,1.929948699999999961e+00,1.156139000000000028e+00,2.208468900000000179e+00,2.692362500000000125e+01,3.195180799999999977e+01,1.701862099999999955e+01,2.508932999999999858e-01,1.502980999999999900e-01
2.600000000000000000e+01,1.951003999999999960e+00,1.176455900000000110e+00,2.229039100000000051e+00,2.665542299999999898e+01,3.248194199999999654e+01,1.735731300000000132e+01,2.536304999999999810e-01,1.529393000000000002e-01
