# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,2.249182199999999909e+00,0.000000000000000000e+00,1.999382900000000074e+00,3.001021000000000072e+01,2.636274900000000088e+01,0.000000000000000000e+00,2.923936999999999786e-01,0.000000000000000000e+00
2.000000000000000000e+00,2.385550299999999790e+00,7.853754599999999975e-02,2.068895599999999835e+00,2.890440299999999851e+01,2.826044299999999865e+01,9.625575299999999945e-01,3.101214999999999944e-01,1.020989999999999918e-02
3.000000000000000000e+00,2.514145899999999934e+00,1.523022800000000121e-01,2.137087699999999924e+00,2.789978699999999989e+01,3.008426599999999951e+01,1.911945900000000087e+00,3.268389999999999906e-01,1.979929999999999884e-02
4.000000000000000000e+00,2.634713200000000199e+00,2.214062499999999989e-01,2.203422900000000073e+00,2.699027999999999849e+01,3.182121000000000066e+01,2.836917500000000203e+00,3.425127000000000033e-01,2.878280000000000075e-02
5.000000000000000000e+00,2.747205999999999815e+00,2.859944700000000006e-01,2.267473799999999873e+00,2.616894200000000126e+01,3.346273899999999912e+01,3.728773499999999963e+00,3.571367999999999765e-01,3.717929999999999846e-02
6.000000000000000000e+00,2.851768299999999812e+00,3.462508499999999989e-01,2.328920899999999961e+00,2.542843600000000137e+01,3.500425299999999851e+01,4.581140300000000387e+00,3.707299000000000011e-01,4.501259999999999983e-02
7.000000000000000000e+00,2.948707999999999885e+00,4.024004999999999943e-01,2.387547899999999945e+00,2.476135899999999879e+01,3.644447699999999912e+01,5.389719300000000324e+00,3.833320000000000061e-01,5.231210000000000027e-02
8.000000000000000000e+00,3.038467199999999924e+00,4.547084000000000126e-01,2.443233199999999883e+00,2.416047500000000170e+01,3.778481000000000023e+01,6.151987499999999720e+00,3.950006999999999824e-01,5.911210000000000075e-02
9.000000000000000000e+00,3.121590799999999888e+00,5.034751100000000035e-01,2.495938799999999791e+00,2.361887300000000067e+01,3.902870899999999921e+01,6.866881900000000094e+00,4.058068000000000231e-01,6.545180000000000442e-02
1.000000000000000000e+01,3.198696599999999890e+00,5.490303800000000400e-01,2.545696899999999818e+00,2.313006599999999935e+01,4.018112599999999901e+01,7.534493900000000188e+00,4.158305999999999947e-01,7.137390000000000401e-02
1.100000000000000000e+01,3.270449099999999998e+00,5.917258899999999766e-01,2.592597299999999994e+00,2.268804799999999844e+01,4.124801500000000232e+01,8.155788400000000493e+00,4.251583999999999919e-01,7.692440000000000389e-02
1.200000000000000000e+01,3.337537000000000198e+00,6.319278499999999577e-01,2.636773600000000162e+00,2.228731799999999907e+01,4.223592800000000125e+01,8.732356400000000463e+00,4.338797999999999822e-01,8.215060000000000417e-02
1.300000000000000000e+01,3.400655899999999843e+00,6.700102900000000083e-01,2.678391899999999826e+00,2.192288599999999832e+01,4.315168700000000257e+01,9.266204200000000668e+00,4.420853000000000144e-01,8.710130000000000650e-02
1.400000000000000000e+01,3.460494900000000040e+00,7.063494099999999554e-01,2.717639500000000208e+00,2.159025400000000161e+01,4.400213200000000313e+01,9.759580100000000868e+00,4.498642999999999947e-01,9.182540000000000147e-02
1.500000000000000000e+01,3.517728099999999802e+00,7.413191300000000483e-01,2.754715599999999931e+00,2.128540399999999977e+01,4.479392200000000201e+01,1.021483399999999975e+01,4.573047000000000084e-01,9.637149999999999883e-02
1.600000000000000000e+01,3.573009199999999996e+00,7.752879700000000485e-01,2.789823800000000187e+00,2.100476400000000154e+01,4.553340299999999985e+01,1.063430699999999973e+01,4.644911999999999930e-01,1.007873999999999992e-01
1.700000000000000000e+01,3.626968600000000098e+00,8.086169699999999905e-01,2.823164999999999925e+00,2.074518099999999876e+01,4.622650699999999802e+01,1.102025000000000077e+01,4.715058999999999778e-01,1.051201999999999970e-01
1.800000000000000000e+01,3.680213199999999851e+00,8.416584499999999469e-01,2.854932699999999990e+00,2.050388900000000092e+01,4.687868499999999727e+01,1.137476200000000048e+01,4.784277000000000113e-01,1.094156000000000017e-01
1.900000000000000000e+01,3.733326799999999945e+00,8.747553799999999713e-01,2.885308300000000159e+00,2.027848300000000137e+01,4.749486600000000180e+01,1.169974599999999931e+01,4.853325000000000000e-01,1.137182000000000054e-01
2.000000000000000000e+01,3.786871000000000098e+00,9.082408100000000095e-01,2.914458199999999888e+00,2.006688899999999975e+01,4.807943199999999706e+01,1.199688800000000022e+01,4.922931999999999864e-01,1.180713000000000040e-01
2.100000000000000000e+01,3.841385999999999967e+00,9.424372399999999539e-01,2.942530899999999949e+00,1.986733900000000119e+01,4.863621100000000297e+01,1.226764499999999991e+01,4.993801999999999963e-01,1.225167999999999952e-01
2.200000000000000000e+01,3.897390899999999991e+00,9.776553199999999944e-01,2.969654999999999934e+00,1.967834799999999973e+01,4.916846699999999970e+01,1.251324499999999951e+01,5.066608000000000223e-01,1.270951999999999915e-01
2.300000000000000000e+01,3.955381299999999989e+00,1.014191499999999913e+00,2.995937800000000095e+00,1.949868999999999986e+01,4.967891500000000349e+01,1.273470700000000022e+01,5.141995999999999789e-01,1.318448999999999871e-01
