# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
7.000000000000000000e+00,2.161289100000000074e-01,2.500716299999999892e-01,1.051347599999999938e+00,7.201922799999999825e+01,5.068164099999999950e-01,2.340974899999999914e-01,2.809680000000000163e-02,3.250929999999999792e-02
8.000000000000000000e+00,2.544686999999999921e-01,3.600773099999999838e-01,1.074096799999999963e+00,6.859355600000000663e+01,8.660794099999999940e-01,4.706197999999999770e-01,3.308090000000000336e-02,4.680999999999999744e-02
9.000000000000000000e+00,3.058407000000000209e-01,4.835451499999999792e-01,1.106990700000000105e+00,6.460196100000000285e+01,1.472381299999999893e+00,8.850129700000000099e-01,3.975929999999999742e-02,6.286089999999999733e-02
1.000000000000000000e+01,3.608577399999999824e-01,5.962844699999999554e-01,1.144851800000000086e+00,6.086506099999999719e+01,2.266549299999999878e+00,1.442916599999999994e+00,4.691150000000000181e-02,7.751700000000000257e-02
1.100000000000000000e+01,4.165684499999999790e-01,6.968450600000000161e-01,1.185948500000000072e+00,5.748033300000000168e+01,3.216518100000000047e+00,2.123723800000000050e+00,5.415389999999999787e-02,9.058990000000000098e-02
1.200000000000000000e+01,4.712111600000000178e-01,7.860623799999999495e-01,1.229157099999999891e+00,5.444578299999999871e+01,4.290154300000000198e+00,2.905714000000000130e+00,6.125749999999999945e-02,1.021881000000000039e-01
1.300000000000000000e+01,5.235489800000000526e-01,8.649870600000000298e-01,1.273588500000000012e+00,5.173760599999999954e+01,5.454951600000000234e+00,3.766399499999999900e+00,6.806139999999999413e-02,1.124483000000000010e-01
1.400000000000000000e+01,5.726846300000000278e-01,9.345672699999999500e-01,1.318481400000000026e+00,4.932759500000000230e+01,6.679235700000000442e+00,4.683476299999999704e+00,7.444900000000000129e-02,1.214936999999999961e-01
1.500000000000000000e+01,6.179915299999999556e-01,9.956299199999999461e-01,1.363170599999999899e+00,4.718769100000000094e+01,7.933449000000000417e+00,5.635738800000000381e+00,8.033890000000000475e-02,1.294318999999999886e-01
1.600000000000000000e+01,6.590789999999999704e-01,1.048913999999999902e+00,1.407080300000000062e+00,4.529120400000000046e+01,9.191222299999999734e+00,6.603837799999999980e+00,8.568030000000000090e-02,1.363588000000000022e-01
1.700000000000000000e+01,6.957654399999999573e-01,1.095105100000000053e+00,1.449726599999999976e+00,4.361310900000000146e+01,1.043012900000000087e+01,7.570831100000000369e+00,9.044950000000000212e-02,1.423637000000000097e-01
