# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,6.878794100000000356e+00,0.000000000000000000e+00,4.075819599999999987e+00,1.420248499999999936e+01,6.677262600000000248e+01,0.000000000000000000e+00,8.942432000000000158e-01,0.000000000000000000e+00
2.000000000000000000e+00,7.061503199999999758e+00,4.653339699999999718e-02,4.136764699999999628e+00,1.398895300000000042e+01,6.754723799999999301e+01,3.857733799999999991e-01,9.179954000000000169e-01,6.049299999999999643e-03
3.000000000000000000e+00,7.238849000000000089e+00,9.223930900000000543e-02,4.193297300000000227e+00,1.379659900000000050e+01,6.825076400000000376e+01,7.324005700000000285e-01,9.410503999999999536e-01,1.199109999999999933e-02
4.000000000000000000e+00,7.411678700000000397e+00,1.372491299999999970e-01,4.245608800000000294e+00,1.362330700000000050e+01,6.888923200000000691e+01,1.042096300000000086e+00,9.635181999999999913e-01,1.784240000000000131e-02
5.000000000000000000e+00,7.580862999999999907e+00,1.817120899999999928e-01,4.293895899999999877e+00,1.346720400000000062e+01,6.946814799999999934e+01,1.316984200000000049e+00,9.855121999999999494e-01,2.362260000000000054e-02
6.000000000000000000e+00,7.747281799999999663e+00,2.257905000000000051e-01,4.338353599999999588e+00,1.332663900000000012e+01,6.999249799999999766e+01,1.559068600000000027e+00,1.007146600000000003e+00,2.935279999999999834e-02
7.000000000000000000e+00,7.911812699999999587e+00,2.696550699999999967e-01,4.379171699999999667e+00,1.320016599999999940e+01,7.046675999999999362e+01,1.770229400000000064e+00,1.028535600000000105e+00,3.505520000000000164e-02
8.000000000000000000e+00,8.075318700000000405e+00,3.134803700000000082e-01,4.416530999999999985e+00,1.308651399999999931e+01,7.089494200000000035e+01,1.952226999999999935e+00,1.049791399999999930e+00,4.075240000000000112e-02
9.000000000000000000e+00,8.238637400000000000e+00,3.574401899999999910e-01,4.450603199999999759e+00,1.298456999999999972e+01,7.128062099999999646e+01,2.106721299999999797e+00,1.071022900000000000e+00,4.646720000000000017e-02
1.000000000000000000e+01,8.402568399999999826e+00,4.017027799999999815e-01,4.481550399999999712e+00,1.289335499999999968e+01,7.162699800000000039e+01,2.235298999999999925e+00,1.092333900000000080e+00,5.222140000000000115e-02
