# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,3.754722199999999788e+00,0.000000000000000000e+00,2.749216399999999894e+00,2.133006100000000060e+01,4.467718899999999849e+01,0.000000000000000000e+00,4.881138999999999895e-01,0.000000000000000000e+00
2.000000000000000000e+00,3.910387300000000010e+00,6.110294299999999984e-02,2.825688099999999814e+00,2.072580400000000012e+01,4.627859699999999776e+01,8.067879799999999602e-01,5.083503999999999801e-01,7.943399999999999767e-03
3.000000000000000000e+00,4.057555100000000081e+00,1.194883399999999984e-01,2.898782000000000192e+00,2.018011500000000069e+01,4.776588199999999773e+01,1.566252800000000001e+00,5.274822000000000122e-01,1.553350000000000043e-02
4.000000000000000000e+00,4.196531600000000140e+00,1.752312199999999931e-01,2.968344999999999789e+00,1.968739100000000164e+01,4.914288700000000176e+01,2.277074199999999937e+00,5.455491000000000090e-01,2.278010000000000104e-02
5.000000000000000000e+00,4.327768800000000304e+00,2.284491800000000017e-01,3.034311699999999945e+00,1.924231599999999887e+01,5.041492999999999824e+01,2.939118800000000142e+00,5.626098999999999961e-01,2.969839999999999980e-02
6.000000000000000000e+00,4.451833800000000174e+00,2.792998600000000109e-01,3.096691700000000047e+00,1.883992500000000092e+01,5.158830199999999877e+01,3.553126799999999808e+00,5.787383999999999862e-01,3.630900000000000100e-02
7.000000000000000000e+00,4.569380299999999728e+00,3.279763600000000223e-01,3.155555300000000063e+00,1.847563999999999851e+01,5.266986099999999738e+01,4.120475500000000402e+00,5.940193999999999752e-01,4.263689999999999841e-02
8.000000000000000000e+00,4.681123099999999759e+00,3.747016699999999867e-01,3.211020299999999938e+00,1.814527899999999860e+01,5.366669900000000126e+01,4.642975400000000086e+00,6.085460000000000313e-01,4.871120000000000311e-02
9.000000000000000000e+00,4.787816600000000200e+00,4.197226399999999802e-01,3.263239200000000118e+00,1.784505800000000164e+01,5.458589099999999661e+01,5.122702000000000311e+00,6.224161999999999750e-01,5.456389999999999851e-02
1.000000000000000000e+01,4.890236599999999711e+00,4.633042499999999730e-01,3.312387800000000215e+00,1.757157799999999881e+01,5.543430699999999689e+01,5.561860600000000154e+00,6.357308000000000403e-01,6.022960000000000119e-02
1.100000000000000000e+01,4.989167000000000129e+00,5.057242600000000365e-01,3.358655600000000074e+00,1.732180400000000020e+01,5.621847199999999845e+01,5.962680699999999945e+00,6.485916999999999932e-01,6.574420000000000264e-02
1.200000000000000000e+01,5.085389199999999832e+00,5.472685800000000045e-01,3.402236600000000166e+00,1.709304500000000004e+01,5.694447900000000118e+01,6.327338400000000362e+00,6.611006000000000382e-01,7.114489999999999703e-02
1.300000000000000000e+01,5.179674999999999585e+00,5.882273199999999980e-01,3.443322799999999795e+00,1.688293200000000027e+01,5.761792499999999961e+01,6.657898099999999708e+00,6.733576999999999479e-01,7.646959999999999869e-02
1.400000000000000000e+01,5.272781000000000162e+00,6.288913299999999706e-01,3.482098600000000044e+00,1.668938899999999848e+01,5.824388299999999674e+01,6.956276500000000418e+00,6.854614999999999458e-01,8.175590000000000634e-02
1.500000000000000000e+01,5.365445000000000242e+00,6.695491999999999555e-01,3.518736099999999922e+00,1.651061400000000035e+01,5.882688799999999674e+01,7.224221599999999910e+00,6.975078999999999585e-01,8.704140000000000488e-02
