# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,1.708479700000000046e+00,0.000000000000000000e+00,1.731619599999999926e+00,3.527447999999999695e+01,1.873647300000000016e+01,0.000000000000000000e+00,2.221024000000000054e-01,0.000000000000000000e+00
2.000000000000000000e+00,1.835253000000000023e+00,8.887935399999999375e-02,1.795419799999999899e+00,3.384670500000000004e+01,2.059260300000000043e+01,9.451385799999999504e-01,2.385828999999999867e-01,1.155429999999999999e-02
3.000000000000000000e+00,1.955251599999999979e+00,1.717246500000000065e-01,1.859051199999999904e+00,3.254139500000000140e+01,2.242207399999999851e+01,1.907293499999999975e+00,2.541826999999999837e-01,2.232419999999999891e-02
4.000000000000000000e+00,2.067973299999999792e+00,2.487246800000000035e-01,1.921836099999999936e+00,3.135477399999999903e+01,2.420227699999999871e+01,2.870129799999999953e+00,2.688364999999999783e-01,3.233420000000000044e-02
5.000000000000000000e+00,2.173129299999999819e+00,3.200888199999999961e-01,1.983195400000000053e+00,3.028069899999999848e+01,2.591544199999999876e+01,3.819843300000000053e+00,2.825068000000000024e-01,4.161150000000000265e-02
6.000000000000000000e+00,2.270636300000000052e+00,3.860531500000000116e-01,2.042654199999999864e+00,2.931160799999999966e+01,2.754853500000000111e+01,4.745207500000000245e+00,2.951827000000000201e-01,5.018689999999999957e-02
7.000000000000000000e+00,2.360599099999999950e+00,4.468864300000000012e-01,2.099844800000000067e+00,2.843918400000000091e+01,2.909292500000000103e+01,5.637533399999999695e+00,3.068778999999999813e-01,5.809519999999999962e-02
8.000000000000000000e+00,2.443286300000000022e+00,5.028931300000000215e-01,2.154503599999999963e+00,2.765483899999999906e+01,3.054388499999999951e+01,6.490497000000000405e+00,3.176271999999999984e-01,6.537610000000000643e-02
9.000000000000000000e+00,2.519101800000000058e+00,5.544127300000000202e-01,2.206465699999999863e+00,2.695004499999999936e+01,3.189998800000000045e+01,7.299878399999999878e+00,3.274831999999999743e-01,7.207370000000000443e-02
1.000000000000000000e+01,2.588553000000000104e+00,6.018156799999999640e-01,2.255654499999999896e+00,2.631656200000000112e+01,3.316248099999999965e+01,8.063254699999999886e+00,3.365118999999999749e-01,7.823599999999999999e-02
1.100000000000000000e+01,2.652221400000000173e+00,6.454970500000000166e-01,2.302069899999999780e+00,2.574659199999999970e+01,3.433467000000000269e+01,8.779679700000000864e+00,3.447888000000000064e-01,8.391460000000000585e-02
1.200000000000000000e+01,2.710734200000000094e+00,6.858688699999999638e-01,2.345775699999999908e+00,2.523286399999999929e+01,3.542136500000000154e+01,9.449371599999999205e+00,3.523954000000000253e-01,8.916300000000000614e-02
1.300000000000000000e+01,2.764741799999999916e+00,7.233523699999999668e-01,2.386886399999999853e+00,2.476868299999999934e+01,3.642839299999999980e+01,1.007342799999999983e+01,3.594164000000000248e-01,9.403580000000000272e-02
1.400000000000000000e+01,2.814898700000000087e+00,7.583708399999999905e-01,2.425554299999999941e+00,2.434794600000000031e+01,3.736219400000000235e+01,1.065357099999999946e+01,3.659368000000000065e-01,9.858820000000000083e-02
1.500000000000000000e+01,2.861850299999999958e+00,7.913437199999999727e-01,2.461958699999999833e+00,2.396513399999999905e+01,3.822949500000000000e+01,1.119193899999999964e+01,3.720404999999999962e-01,1.028746999999999995e-01
1.600000000000000000e+01,2.906223199999999895e+00,8.226821399999999507e-01,2.496295799999999954e+00,2.361528900000000064e+01,3.903705399999999770e+01,1.169090100000000021e+01,3.778090000000000059e-01,1.069486999999999938e-01
1.700000000000000000e+01,2.948620099999999855e+00,8.527859700000000043e-01,2.528770000000000184e+00,2.329399000000000086e+01,3.979147199999999884e+01,1.215292099999999920e+01,3.833206000000000113e-01,1.108621999999999941e-01
1.800000000000000000e+01,2.989617099999999805e+00,8.820422199999999879e-01,2.559587099999999893e+00,2.299731600000000142e+01,4.049904800000000193e+01,1.258044100000000043e+01,3.886502000000000012e-01,1.146655000000000035e-01
1.900000000000000000e+01,3.029764000000000124e+00,9.108245600000000053e-01,2.588948600000000155e+00,2.272181000000000139e+01,4.116568399999999883e+01,1.297579499999999975e+01,3.938692999999999778e-01,1.184072000000000041e-01
2.000000000000000000e+01,3.069585399999999797e+00,9.394936299999999685e-01,2.617047100000000182e+00,2.246444599999999880e+01,4.179681300000000022e+01,1.334114800000000045e+01,3.990461000000000147e-01,1.221341999999999983e-01
2.100000000000000000e+01,3.109583399999999997e+00,9.683977299999999566e-01,2.644062599999999819e+00,2.222259400000000085e+01,4.239735699999999952e+01,1.367844900000000052e+01,4.042457999999999885e-01,1.258916999999999953e-01
2.200000000000000000e+01,3.150239399999999801e+00,9.978734900000000296e-01,2.670159899999999809e+00,2.199399500000000174e+01,4.297169499999999687e+01,1.398940499999999965e+01,4.095310999999999813e-01,1.297235999999999945e-01
2.300000000000000000e+01,3.192016699999999929e+00,1.028246400000000005e+00,2.695485600000000037e+00,2.177672700000000106e+01,4.352364800000000145e+01,1.427546199999999921e+01,4.149622000000000033e-01,1.336720000000000130e-01
2.400000000000000000e+01,3.235361099999999990e+00,1.059830000000000050e+00,2.720167000000000002e+00,2.156918800000000047e+01,4.405646500000000287e+01,1.453781200000000062e+01,4.205968999999999958e-01,1.377779000000000087e-01
2.500000000000000000e+01,3.280700099999999786e+00,1.092924699999999971e+00,2.744309499999999957e+00,2.137007099999999937e+01,4.457282200000000216e+01,1.477739900000000084e+01,4.264910000000000090e-01,1.420801999999999898e-01
2.600000000000000000e+01,3.328439599999999832e+00,1.127814199999999989e+00,2.767996199999999796e+00,2.117834500000000020e+01,4.507482000000000255e+01,1.499494800000000083e+01,4.326972000000000040e-01,1.466157999999999906e-01
2.700000000000000000e+01,3.378958499999999976e+00,1.164759700000000064e+00,2.791286200000000051e+00,2.099323899999999909e+01,4.556398999999999688e+01,1.519100500000000054e+01,4.392646000000000051e-01,1.514187999999999923e-01
2.800000000000000000e+01,3.432598200000000155e+00,1.203992399999999963e+00,2.814214300000000168e+00,2.081421999999999883e+01,4.604131000000000284e+01,1.536599000000000004e+01,4.462378000000000178e-01,1.565189999999999915e-01
2.900000000000000000e+01,3.489648700000000048e+00,1.245702300000000040e+00,2.836791400000000074e+00,2.064097200000000143e+01,4.650722900000000237e+01,1.552027299999999954e+01,4.536543000000000103e-01,1.619413000000000102e-01
3.000000000000000000e+01,3.550329399999999858e+00,1.290023600000000048e+00,2.859004800000000124e+00,2.047337399999999974e+01,4.696170899999999904e+01,1.565425600000000017e+01,4.615427999999999753e-01,1.677030999999999938e-01
3.100000000000000000e+01,3.614764599999999994e+00,1.337017099999999958e+00,2.880820299999999889e+00,2.031146700000000038e+01,4.740427799999999792e+01,1.576847899999999925e+01,4.699193999999999871e-01,1.738122000000000000e-01
3.200000000000000000e+01,3.682952799999999804e+00,1.386648899999999962e+00,2.902185100000000073e+00,2.015542500000000103e+01,4.783411000000000257e+01,1.586373200000000061e+01,4.787838999999999845e-01,1.802643999999999913e-01
3.300000000000000000e+01,3.754731000000000041e+00,1.438766200000000106e+00,2.923031799999999958e+00,2.000551199999999952e+01,4.825011599999999845e+01,1.594117600000000046e+01,4.881150000000000211e-01,1.870396000000000003e-01
3.400000000000000000e+01,3.829734600000000100e+00,1.493070899999999979e+00,2.943283600000000000e+00,1.986204499999999840e+01,4.865105499999999950e+01,1.600245800000000074e+01,4.978655000000000164e-01,1.940991999999999995e-01
3.500000000000000000e+01,3.975191300000000094e+00,1.597899100000000017e+00,2.978975900000000010e+00,1.961424799999999991e+01,4.935008499999999998e+01,1.608038700000000176e+01,5.167749000000000370e-01,2.077268999999999921e-01
