# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.100000000000000000e+01,1.161382500000000029e+01,4.418059999999999765e-01,4.917451699999999981e+00,1.173335699999999981e+01,7.613737500000000580e+01,5.730205000000000437e-01,1.509797300000000009e+00,5.743480000000000113e-02
1.200000000000000000e+01,1.138044599999999917e+01,4.876081899999999969e-01,4.892207800000000439e+00,1.179476900000000050e+01,7.589372000000000185e+01,7.480240500000000514e-01,1.479457999999999940e+00,6.338910000000000378e-02
1.300000000000000000e+01,1.114040499999999945e+01,5.341818799999999978e-01,4.862519299999999767e+00,1.186782799999999938e+01,7.560456200000000138e+01,9.539478500000000416e-01,1.448252700000000059e+00,6.944359999999999422e-02
1.400000000000000000e+01,1.089265499999999953e+01,5.816096200000000493e-01,4.828059500000000170e+00,1.195377900000000082e+01,7.526535400000000209e+01,1.193245499999999959e+00,1.416045100000000057e+00,7.560930000000000428e-02
1.500000000000000000e+01,1.063617600000000074e+01,6.299468799999999868e-01,4.788501899999999978e+00,1.205400599999999933e+01,7.487115400000000420e+01,1.468475600000000103e+00,1.382702899999999957e+00,8.189309999999999645e-02
1.600000000000000000e+01,1.036999899999999997e+01,6.792158200000000257e-01,4.743524299999999805e+00,1.217004200000000047e+01,7.441657999999999618e+01,1.782305500000000098e+00,1.348099900000000018e+00,8.829810000000000436e-02
1.700000000000000000e+01,1.009322599999999959e+01,7.293989699999999798e-01,4.692814799999999842e+00,1.230359699999999989e+01,7.389578699999999856e+01,2.137502599999999919e+00,1.312119400000000047e+00,9.482190000000000063e-02
1.800000000000000000e+01,9.805059699999999268e+00,7.804331300000000304e-01,4.636080100000000037e+00,1.245656699999999972e+01,7.330245999999999640e+01,2.536912200000000173e+00,1.274657799999999952e+00,1.014562999999999993e-01
1.900000000000000000e+01,9.504829900000000720e+00,8.322038600000000175e-01,4.573055899999999951e+00,1.263105400000000067e+01,7.262981700000000274e+01,2.983419099999999879e+00,1.235627899999999890e+00,1.081865000000000049e-01
2.000000000000000000e+01,9.192029399999999129e+00,8.845410200000000112e-01,4.503519599999999734e+00,1.282938299999999998e+01,7.187064900000000023e+01,3.479891700000000032e+00,1.194963800000000020e+00,1.149903000000000036e-01
2.100000000000000000e+01,8.866347100000000481e+00,9.372160999999999964e-01,4.427304099999999742e+00,1.305410700000000013e+01,7.101738100000000031e+01,4.029101800000000289e+00,1.152625100000000069e+00,1.218381000000000047e-01
2.200000000000000000e+01,8.527703999999999951e+00,9.899421499999999652e-01,4.344313999999999787e+00,1.330801899999999982e+01,7.006217499999999632e+01,4.633620200000000189e+00,1.108601500000000017e+00,1.286924999999999875e-01
2.300000000000000000e+01,8.176288200000000117e+00,1.042377099999999945e+00,4.254541900000000432e+00,1.359415300000000038e+01,6.899707800000000191e+01,5.295680899999999802e+00,1.062917499999999960e+00,1.355089999999999906e-01
2.400000000000000000e+01,7.812585399999999680e+00,1.094131399999999976e+00,4.158084999999999809e+00,1.391577700000000029e+01,6.781423599999999396e+01,6.017010400000000203e+00,1.015636100000000042e+00,1.422371000000000052e-01
2.500000000000000000e+01,7.437403800000000231e+00,1.144780300000000084e+00,4.055161000000000016e+00,1.427636900000000075e+01,6.650616499999999576e+01,6.798619699999999710e+00,9.668624999999999581e-01,1.488213999999999926e-01
2.600000000000000000e+01,7.051888700000000121e+00,1.193882200000000005e+00,3.946121600000000118e+00,1.467959100000000028e+01,6.506611499999999637e+01,7.640558099999999797e+00,9.167454999999999909e-01,1.552047000000000010e-01
2.700000000000000000e+01,6.657523799999999881e+00,1.241001000000000021e+00,3.831463299999999794e+00,1.512922200000000039e+01,6.348851599999999706e+01,8.541630100000000780e+00,8.654781000000000279e-01,1.613301000000000041e-01
2.800000000000000000e+01,6.256116300000000408e+00,1.285734500000000002e+00,3.711832799999999821e+00,1.562908299999999961e+01,6.176951100000000139e+01,9.499084999999999113e+00,8.132951000000000485e-01,1.671455000000000024e-01
