# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,4.078041800000000272e+00,0.000000000000000000e+00,2.905678800000000006e+00,2.013014099999999829e+01,4.790406300000000073e+01,0.000000000000000000e+00,5.301453999999999889e-01,0.000000000000000000e+00
2.000000000000000000e+00,4.237076100000000345e+00,5.864191400000000332e-02,2.982205800000000018e+00,1.959213600000000000e+01,4.941286800000000312e+01,7.592279699999999742e-01,5.508199000000000289e-01,7.623399999999999795e-03
3.000000000000000000e+00,4.387729300000000165e+00,1.148601800000000062e-01,3.055090799999999884e+00,1.910634299999999897e+01,5.080893700000000024e+01,1.469584599999999908e+00,5.704048000000000451e-01,1.493180000000000028e-02
4.000000000000000000e+00,4.530399799999999644e+00,1.687346500000000138e-01,3.124246999999999996e+00,1.866758899999999954e+01,5.209767000000000081e+01,2.130868099999999821e+00,5.889520000000000310e-01,2.193550000000000014e-02
5.000000000000000000e+00,4.665614599999999612e+00,2.203863399999999861e-01,3.189665900000000054e+00,1.827103599999999872e+01,5.328543499999999966e+01,2.743790100000000010e+00,6.065298999999999552e-01,2.865020000000000067e-02
6.000000000000000000e+00,4.794000500000000109e+00,2.699738199999999755e-01,3.251402899999999985e+00,1.791221900000000034e+01,5.437915999999999883e+01,3.309699800000000192e+00,6.232201000000000546e-01,3.509659999999999863e-02
7.000000000000000000e+00,4.916257299999999830e+00,3.176882999999999790e-01,3.309564299999999903e+00,1.758705799999999897e+01,5.538600000000000279e+01,3.830384399999999800e+00,6.391135000000000010e-01,4.129950000000000288e-02
8.000000000000000000e+00,5.033134900000000300e+00,3.637480000000000158e-01,3.364294099999999954e+00,1.729185700000000026e+01,5.631308700000000300e+01,4.307901099999999595e+00,6.543075000000000419e-01,4.728720000000000145e-02
9.000000000000000000e+00,5.145413699999999757e+00,4.083923799999999993e-01,3.415761999999999965e+00,1.702329200000000142e+01,5.716734300000000246e+01,4.744442799999999849e+00,6.689038000000000483e-01,5.309099999999999930e-02
1.000000000000000000e+01,5.253889700000000218e+00,4.518768300000000071e-01,3.464153299999999991e+00,1.677839699999999823e+01,5.795534200000000169e+01,5.142233199999999727e+00,6.830057000000000489e-01,5.874399999999999761e-02
1.100000000000000000e+01,5.359362299999999912e+00,4.944677000000000100e-01,3.509660199999999897e+00,1.655453699999999984e+01,5.868321999999999861e+01,5.503449200000000374e+00,6.967170999999999781e-01,6.428079999999999905e-02
1.200000000000000000e+01,5.462625599999999970e+00,5.364380699999999891e-01,3.552474000000000132e+00,1.634938999999999965e+01,5.935662200000000155e+01,5.830162999999999762e+00,7.101412999999999753e-01,6.973690000000000444e-02
1.300000000000000000e+01,5.564461900000000405e+00,5.780639100000000141e-01,3.592779499999999793e+00,1.616091899999999981e+01,5.998066299999999984e+01,6.124306800000000273e+00,7.233800999999999704e-01,7.514830000000000121e-02
1.400000000000000000e+01,5.665636300000000070e+00,6.196207200000000137e-01,3.630750299999999875e+00,1.598735300000000059e+01,6.055992499999999978e+01,6.387651499999999594e+00,7.365327000000000401e-01,8.055070000000000285e-02
1.500000000000000000e+01,5.766892399999999697e+00,6.613802399999999526e-01,3.666545399999999955e+00,1.582715699999999970e+01,6.109845899999999830e+01,6.621800600000000259e+00,7.496960000000000290e-01,8.597939999999999749e-02
1.600000000000000000e+01,5.868947300000000311e+00,7.036070800000000514e-01,3.700306900000000176e+00,1.567901600000000073e+01,6.159980300000000142e+01,6.828197099999999686e+00,7.629631999999999525e-01,9.146890000000000576e-02
