# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
5.000000000000000000e+00,2.446380200000000116e-01,1.667144200000000021e-01,1.060136900000000049e+00,7.060892099999999516e+01,6.388125900000000135e-01,1.880396799999999868e-01,3.180290000000000200e-02,2.167289999999999842e-02
6.000000000000000000e+00,2.873587699999999856e-01,2.804389800000000044e-01,1.083205799999999996e+00,6.739632500000000448e+01,1.024759699999999940e+00,4.244833599999999763e-01,3.735659999999999675e-02,3.645709999999999923e-02
7.000000000000000000e+00,3.437189099999999886e-01,4.084346099999999757e-01,1.116606699999999952e+00,6.358180399999999821e+01,1.665420700000000087e+00,8.388199899999999598e-01,4.468350000000000100e-02,5.309649999999999787e-02
8.000000000000000000e+00,4.034136500000000125e-01,5.254524799999999995e-01,1.155071299999999912e+00,5.996815899999999999e+01,2.495178300000000071e+00,1.396644900000000078e+00,5.244379999999999875e-02,6.830880000000000285e-02
9.000000000000000000e+00,4.634640899999999952e-01,6.299213900000000255e-01,1.196828999999999921e+00,5.667223599999999806e+01,3.480450199999999938e+00,2.077315099999999859e+00,6.025029999999999969e-02,8.188979999999999870e-02
1.000000000000000000e+01,5.221507199999999571e-01,7.227165199999999734e-01,1.240736999999999979e+00,5.370428900000000283e+01,4.588460399999999773e+00,2.859124899999999858e+00,6.787959999999999827e-02,9.395309999999999773e-02
1.100000000000000000e+01,5.782740299999999944e-01,8.049468600000000418e-01,1.285894700000000057e+00,5.104761200000000088e+01,5.786374499999999976e+00,3.719628300000000110e+00,7.517559999999999520e-02,1.046431000000000028e-01
1.200000000000000000e+01,6.309618999999999645e-01,8.776086899999999691e-01,1.331533499999999925e+00,4.867827199999999976e+01,7.042341799999999985e+00,4.636574099999999810e+00,8.202500000000000069e-02,1.140890999999999988e-01
1.300000000000000000e+01,6.796032199999999523e-01,9.415635799999999556e-01,1.376981800000000034e+00,4.657093499999999864e+01,8.326715399999999434e+00,5.588809799999999939e+00,8.834839999999999360e-02,1.224033000000000065e-01
1.400000000000000000e+01,7.238164900000000346e-01,9.975739300000000531e-01,1.421658000000000088e+00,4.470075200000000137e+01,9.613093100000000391e+00,6.557031199999999949e+00,9.409610000000000196e-02,1.296846000000000110e-01
1.500000000000000000e+01,7.634258400000000222e-01,1.046340400000000059e+00,1.465073000000000070e+00,4.304400299999999646e+01,1.087905300000000075e+01,7.524329400000000057e+00,9.924539999999999751e-02,1.360242000000000118e-01
1.600000000000000000e+01,7.984357100000000207e-01,1.088529400000000091e+00,1.506833300000000042e+00,4.157833600000000018e+01,1.210654399999999953e+01,8.476516999999999413e+00,1.037966000000000028e-01,1.415087999999999901e-01
1.700000000000000000e+01,8.290016100000000554e-01,1.124789899999999898e+00,1.546642700000000037e+00,4.028287199999999757e+01,1.328194899999999912e+01,9.402242799999999789e+00,1.077701999999999966e-01,1.462227000000000110e-01
