# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,4.743999200000000194e+00,0.000000000000000000e+00,3.217452600000000107e+00,1.810774299999999926e+01,5.378092800000000295e+01,0.000000000000000000e+00,6.167198999999999875e-01,0.000000000000000000e+00
2.000000000000000000e+00,4.909443699999999744e+00,5.447281799999999924e-02,3.292710500000000096e+00,1.768004000000000175e+01,5.509655699999999712e+01,6.604460199999999670e-01,6.382276999999999534e-01,7.081500000000000121e-03
3.000000000000000000e+00,5.066952500000000192e+00,1.070314099999999935e-01,3.363930600000000215e+00,1.729378399999999871e+01,5.630699400000000310e+01,1.271915899999999988e+00,6.587037999999999505e-01,1.391410000000000043e-02
4.000000000000000000e+00,5.217082399999999787e+00,1.577690700000000112e-01,3.431138300000000196e+00,1.694469300000000089e+01,5.741931000000000296e+01,1.835692499999999949e+00,6.782207000000000097e-01,2.051000000000000045e-02
5.000000000000000000e+00,5.360487199999999675e+00,2.068156100000000108e-01,3.494416100000000025e+00,1.662884800000000141e+01,5.844079599999999886e+01,2.353530300000000075e+00,6.968632999999999633e-01,2.688600000000000018e-02
6.000000000000000000e+00,5.497892000000000223e+00,2.543326899999999724e-01,3.553889799999999877e+00,1.634269400000000161e+01,5.937870499999999652e+01,2.827462000000000142e+00,7.147259999999999724e-01,3.306320000000000092e-02
7.000000000000000000e+00,5.630071499999999673e+00,3.005086000000000146e-01,3.609716399999999936e+00,1.608303000000000083e+01,6.024007000000000289e+01,3.259667499999999940e+00,7.319092999999999849e-01,3.906609999999999944e-02
8.000000000000000000e+00,5.757831699999999664e+00,3.455528900000000014e-01,3.662072999999999912e+00,1.584699499999999972e+01,6.103156700000000257e+01,3.652369399999999988e+00,7.485180999999999640e-01,4.492190000000000072e-02
9.000000000000000000e+00,5.881994999999999862e+00,3.896912699999999785e-01,3.711146999999999974e+00,1.563204499999999975e+01,6.175943399999999883e+01,4.007756200000000213e+00,7.646593999999999891e-01,5.065990000000000076e-02
1.000000000000000000e+01,6.003388600000000075e+00,4.331608699999999756e-01,3.757128799999999824e+00,1.543593300000000035e+01,6.242940800000000223e+01,4.327924799999999905e+00,7.804404999999999815e-01,5.631089999999999707e-02
1.100000000000000000e+01,6.122834899999999969e+00,4.762059299999999995e-01,3.800204299999999868e+00,1.525668300000000066e+01,6.304670300000000083e+01,4.614845299999999817e+00,7.959684999999999677e-01,6.190679999999999794e-02
1.200000000000000000e+01,6.241144799999999826e+00,5.190737699999999899e-01,3.840550799999999931e+00,1.509257099999999951e+01,6.361600200000000171e+01,4.870340800000000137e+00,8.113487999999999811e-01,6.747960000000000069e-02
1.300000000000000000e+01,6.359110399999999608e+00,5.620110200000000278e-01,3.878332900000000194e+00,1.494209700000000041e+01,6.414146399999999915e+01,5.096080299999999674e+00,8.266843999999999859e-01,7.306139999999999857e-02
1.400000000000000000e+01,6.477498800000000223e+00,6.052597600000000355e-01,3.913699999999999957e+00,1.480396700000000010e+01,6.462675099999999873e+01,5.293587200000000159e+00,8.420748000000000122e-01,7.868379999999999819e-02
1.500000000000000000e+01,6.597044799999999931e+00,6.490533899999999523e-01,3.946785300000000163e+00,1.467706599999999995e+01,6.507505500000000609e+01,5.464257100000000200e+00,8.576158000000000392e-01,8.437690000000000468e-02
1.600000000000000000e+01,6.718441900000000189e+00,6.936119899999999561e-01,3.977706200000000081e+00,1.456044200000000011e+01,6.548914800000000014e+01,5.609388499999999667e+00,8.733975000000000488e-01,9.016960000000000253e-02
1.700000000000000000e+01,6.842330399999999813e+00,7.391368000000000382e-01,4.006564700000000201e+00,1.445327400000000040e+01,6.587142799999999454e+01,5.730223800000000089e+00,8.895030000000000436e-01,9.608780000000000099e-02
1.800000000000000000e+01,6.969282200000000316e+00,7.858036499999999647e-01,4.033451099999999734e+00,1.435485500000000059e+01,6.622398599999999647e+01,5.828001300000000384e+00,9.060067000000000537e-01,1.021544999999999953e-01
1.900000000000000000e+01,7.099781000000000120e+00,8.337550900000000320e-01,4.058446899999999857e+00,1.426456499999999927e+01,6.654868100000000197e+01,5.904018400000000000e+00,9.229714999999999447e-01,1.083882000000000040e-01
2.000000000000000000e+01,7.234197199999999661e+00,8.830909799999999699e-01,4.081630600000000442e+00,1.418184100000000036e+01,6.684722100000000466e+01,5.959704300000000288e+00,9.404455999999999927e-01,1.148017999999999955e-01
