# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,5.433928500000000383e+00,0.000000000000000000e+00,3.521278999999999826e+00,1.649834900000000104e+01,5.886705299999999852e+01,0.000000000000000000e+00,7.064106999999999470e-01,0.000000000000000000e+00
2.000000000000000000e+00,5.605418900000000093e+00,5.115465500000000026e-02,3.593448299999999929e+00,1.615782899999999955e+01,5.999093899999999735e+01,5.628051699999999657e-01,7.287044999999999773e-01,6.650099999999999935e-03
3.000000000000000000e+00,5.769657999999999731e+00,1.008195900000000006e-01,3.661337899999999923e+00,1.585026000000000046e+01,6.102056300000000277e+01,1.079004199999999969e+00,7.500554999999999861e-01,1.310650000000000009e-02
4.000000000000000000e+00,5.927328700000000339e+00,1.491028600000000037e-01,3.725055699999999970e+00,1.557219399999999965e+01,6.196330499999999830e+01,1.550605000000000011e+00,7.705526999999999793e-01,1.938339999999999855e-02
5.000000000000000000e+00,6.079182499999999933e+00,1.961431399999999936e-01,3.784745899999999885e+00,1.532052299999999967e+01,6.282631299999999896e+01,1.979789199999999916e+00,7.902936999999999879e-01,2.549859999999999974e-02
6.000000000000000000e+00,6.226018599999999736e+00,2.421047899999999864e-01,3.840577199999999802e+00,1.509246399999999966e+01,6.361637100000000089e+01,2.368790399999999963e+00,8.093823999999999463e-01,3.147359999999999741e-02
7.000000000000000000e+00,6.368666300000000113e+00,2.871727099999999977e-01,3.892733199999999893e+00,1.488554099999999991e+01,6.433981900000000564e+01,2.719819699999999951e+00,8.279265999999999570e-01,3.733249999999999763e-02
8.000000000000000000e+00,6.507971000000000394e+00,3.315474500000000213e-01,3.941403000000000212e+00,1.469755999999999929e+01,6.500249499999999614e+01,3.035007699999999975e+00,8.460362000000000160e-01,4.310119999999999924e-02
9.000000000000000000e+00,6.644782300000000141e+00,3.754405699999999735e-01,3.986775000000000180e+00,1.452659200000000084e+01,6.560971399999999676e+01,3.316369799999999923e+00,8.638217000000000256e-01,4.880729999999999791e-02
1.000000000000000000e+01,6.779944099999999807e+00,4.190702099999999986e-01,4.029030999999999807e+00,1.437094199999999944e+01,6.616626200000000324e+01,3.565786199999999795e+00,8.813927000000000289e-01,5.447910000000000252e-02
1.100000000000000000e+01,6.914286099999999990e+00,4.626569099999999768e-01,4.068342300000000300e+00,1.422913699999999970e+01,6.667641199999999913e+01,3.784994399999999981e+00,8.988572000000000228e-01,6.014540000000000164e-02
1.200000000000000000e+01,7.048615599999999759e+00,5.064194300000000037e-01,4.104867399999999833e+00,1.409989500000000007e+01,6.714394599999999969e+01,3.975597200000000164e+00,9.163200000000000234e-01,6.583450000000000413e-02
1.300000000000000000e+01,7.183709000000000344e+00,5.505704000000000153e-01,4.138750500000000443e+00,1.398210399999999964e+01,6.757219399999999609e+01,4.139081299999999963e+00,9.338821999999999957e-01,7.157420000000000448e-02
1.400000000000000000e+01,7.320300800000000052e+00,5.953116000000000518e-01,4.170122300000000060e+00,1.387480300000000000e+01,6.796408099999999308e+01,4.276846100000000206e+00,9.516390999999999600e-01,7.739050000000000096e-02
1.500000000000000000e+01,7.459071699999999971e+00,6.408285599999999915e-01,4.199100900000000358e+00,1.377715399999999946e+01,6.832218600000000208e+01,4.390244799999999614e+00,9.696793000000000218e-01,8.330769999999999842e-02
1.600000000000000000e+01,7.600632300000000008e+00,6.872843400000000491e-01,4.225795399999999979e+00,1.368842300000000023e+01,6.864880399999999838e+01,4.480635000000000367e+00,9.880822000000000216e-01,8.934699999999999587e-02
1.700000000000000000e+01,7.745502600000000015e+00,7.348122499999999446e-01,4.250309900000000418e+00,1.360794899999999963e+01,6.894602899999999579e+01,4.549439900000000314e+00,1.006915299999999958e+00,9.552560000000000218e-02
1.800000000000000000e+01,7.894086899999999574e+00,7.835073599999999860e-01,4.272749499999999756e+00,1.353511999999999915e+01,6.921584000000000003e+01,4.598219799999999857e+00,1.026231300000000068e+00,1.018560000000000021e-01
1.900000000000000000e+01,8.046642999999999546e+00,8.334167000000000103e-01,4.293227100000000185e+00,1.346934100000000001e+01,6.946019699999999375e+01,4.628749899999999862e+00,1.046063600000000093e+00,1.083442000000000016e-01
2.000000000000000000e+01,8.203244899999999618e+00,8.845283099999999843e-01,4.311871899999999869e+00,1.341000900000000051e+01,6.968115299999999479e+01,4.643106500000000025e+00,1.066421800000000086e+00,1.149886999999999992e-01
2.100000000000000000e+01,8.363740500000000466e+00,9.367590999999999557e-01,4.328838199999999858e+00,1.335647499999999965e+01,6.988095800000000679e+01,4.643752799999999681e+00,1.087286299999999928e+00,1.217787000000000036e-01
2.200000000000000000e+01,8.527703999999999951e+00,9.899421499999999652e-01,4.344313999999999787e+00,1.330801899999999982e+01,7.006217499999999632e+01,4.633620200000000189e+00,1.108601500000000017e+00,1.286924999999999875e-01
2.300000000000000000e+01,8.838019900000000817e+00,1.090074800000000010e+00,4.369767600000000307e+00,1.322908900000000010e+01,7.035809500000000583e+01,4.596903700000000370e+00,1.148942600000000036e+00,1.417096999999999940e-01
2.400000000000000000e+01,9.151519600000000310e+00,1.190534100000000040e+00,4.391656900000000086e+00,1.316196300000000008e+01,7.061047700000000304e+01,4.547590300000000418e+00,1.189697500000000074e+00,1.547694000000000014e-01
2.500000000000000000e+01,9.467379899999999182e+00,1.291051100000000007e+00,4.410796000000000383e+00,1.310383200000000059e+01,7.082957399999999382e+01,4.492081899999999628e+00,1.230759399999999948e+00,1.678366000000000025e-01
2.600000000000000000e+01,9.785178200000000714e+00,1.391504199999999969e+00,4.427750099999999911e+00,1.305276800000000037e+01,7.102244100000000060e+01,4.433819100000000013e+00,1.272073199999999904e+00,1.808955999999999897e-01
2.700000000000000000e+01,1.010465300000000077e+01,1.491832100000000105e+00,4.442929900000000210e+00,1.300738800000000062e+01,7.119416099999999403e+01,4.374771599999999871e+00,1.313604900000000075e+00,1.939382000000000050e-01
2.800000000000000000e+01,1.042562299999999986e+01,1.592002799999999940e+00,4.456643299999999641e+00,1.296666500000000077e+01,7.134851600000000360e+01,4.316094800000000120e+00,1.355331000000000063e+00,2.069603999999999888e-01
2.900000000000000000e+01,1.074795600000000029e+01,1.692000500000000018e+00,4.469126300000000107e+00,1.292981799999999915e+01,7.148838700000000301e+01,4.258468699999999885e+00,1.397234199999999982e+00,2.199600999999999917e-01
3.000000000000000000e+01,1.107154500000000041e+01,1.791818200000000028e+00,4.480564099999999605e+00,1.289624200000000087e+01,7.161601600000000190e+01,4.202286400000000199e+00,1.439300900000000105e+00,2.329363999999999879e-01
3.100000000000000000e+01,1.139630599999999916e+01,1.891453999999999969e+00,4.491103999999999985e+00,1.286545699999999925e+01,7.173318000000000438e+01,4.147763399999999656e+00,1.481519800000000053e+00,2.458889999999999965e-01
3.200000000000000000e+01,1.172216599999999964e+01,1.990909500000000110e+00,4.500865100000000396e+00,1.283707799999999999e+01,7.184130700000000047e+01,4.095003600000000077e+00,1.523881599999999947e+00,2.588181999999999983e-01
3.300000000000000000e+01,1.204906399999999955e+01,2.090187799999999818e+00,4.509945000000000093e+00,1.281079399999999957e+01,7.194156200000000467e+01,4.044040899999999716e+00,1.566378300000000001e+00,2.717243999999999771e-01
3.400000000000000000e+01,1.237694300000000069e+01,2.189293099999999992e+00,4.518424600000000346e+00,1.278634399999999971e+01,7.203490600000000654e+01,3.994864499999999818e+00,1.609002599999999950e+00,2.846080999999999750e-01
