# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,1.207136900000000068e+01,0.000000000000000000e+00,4.980779100000000348e+00,1.158209599999999995e+01,7.673981499999999301e+01,0.000000000000000000e+00,1.569277999999999951e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.228426100000000076e+01,4.365385399999999888e-02,4.986555300000000024e+00,1.156849399999999939e+01,7.679414699999999527e+01,2.539111999999999966e-02,1.596953899999999926e+00,5.675000000000000357e-03
3.000000000000000000e+00,1.249850200000000022e+01,8.761597100000000082e-02,4.990365200000000279e+00,1.155954000000000015e+01,7.682992699999999786e+01,3.872997899999999771e-02,1.624805300000000008e+00,1.139010000000000022e-02
4.000000000000000000e+00,1.271443099999999937e+01,1.319313300000000133e-01,4.992649400000000348e+00,1.155417899999999953e+01,7.685135800000000472e+01,4.317436499999999927e-02,1.652876100000000070e+00,1.715109999999999899e-02
5.000000000000000000e+00,1.293218099999999993e+01,1.766109299999999993e-01,4.993907300000000049e+00,1.155122800000000005e+01,7.686315299999999695e+01,4.234784099999999718e-02,1.681183499999999942e+00,2.295940000000000134e-02
6.000000000000000000e+00,1.333949299999999916e+01,2.601450900000000233e-01,4.995139100000000276e+00,1.154833999999999961e+01,7.687469900000000678e+01,3.785530399999999934e-02,1.734134000000000064e+00,3.381889999999999896e-02
7.000000000000000000e+00,1.374692100000000039e+01,3.436560699999999802e-01,4.995828699999999678e+00,1.154672399999999932e+01,7.688116100000000586e+01,3.412575100000000278e-02,1.787099800000000016e+00,4.467530000000000112e-02
8.000000000000000000e+00,1.415442900000000037e+01,4.271487700000000109e-01,4.996287099999999981e+00,1.154565000000000019e+01,7.688545600000000491e+01,3.124181399999999970e-02,1.840075700000000092e+00,5.552929999999999672e-02
9.000000000000000000e+00,1.456199600000000061e+01,5.106276400000000493e-01,4.996620700000000248e+00,1.154486900000000027e+01,7.688858000000000459e+01,2.895996299999999829e-02,1.893059499999999895e+00,6.638159999999999894e-02
1.000000000000000000e+01,1.496960999999999942e+01,5.940957000000000043e-01,4.996877600000000363e+00,1.154426699999999961e+01,7.689098599999999806e+01,2.710507399999999983e-02,1.946049300000000093e+00,7.723240000000000660e-02
1.100000000000000000e+01,1.537726299999999924e+01,6.775550099999999576e-01,4.997083299999999895e+00,1.154378499999999974e+01,7.689291299999999296e+01,2.556182800000000171e-02,1.999044199999999938e+00,8.808219999999999938e-02
1.200000000000000000e+01,1.578494799999999998e+01,7.610070899999999972e-01,4.997252999999999723e+00,1.154338800000000020e+01,7.689450200000000279e+01,2.425302099999999961e-02,2.052043199999999956e+00,9.893090000000000217e-02
1.300000000000000000e+01,1.619266000000000005e+01,8.444530399999999881e-01,4.997396099999999564e+00,1.154305300000000045e+01,7.689584200000000180e+01,2.312536399999999895e-02,2.105045800000000078e+00,1.097788999999999987e-01
1.400000000000000000e+01,1.660039599999999993e+01,9.278937299999999722e-01,4.997518799999999928e+00,1.154276600000000030e+01,7.689699099999999987e+01,2.214089799999999914e-02,2.158051500000000011e+00,1.206262000000000029e-01
1.500000000000000000e+01,1.700815300000000008e+01,1.011329799999999945e+00,4.997625600000000112e+00,1.154251600000000089e+01,7.689799200000000212e+01,2.127187700000000153e-02,2.211059899999999967e+00,1.314729000000000037e-01
1.600000000000000000e+01,1.741592800000000096e+01,1.094761899999999955e+00,4.997719799999999601e+00,1.154229499999999931e+01,7.689887299999999470e+01,2.049745899999999912e-02,2.264070699999999992e+00,1.423190000000000011e-01
1.700000000000000000e+01,1.782372000000000156e+01,1.178190300000000024e+00,4.997803499999999843e+00,1.154209900000000033e+01,7.689965700000000481e+01,1.980170499999999931e-02,2.317083600000000132e+00,1.531646999999999870e-01
1.800000000000000000e+01,1.823152699999999982e+01,1.261615500000000001e+00,4.997878599999999949e+00,1.154192300000000060e+01,7.690036000000000627e+01,1.917218000000000047e-02,2.370098599999999944e+00,1.640099999999999891e-01
1.900000000000000000e+01,1.863934799999999825e+01,1.345037800000000061e+00,4.997946400000000011e+00,1.154176400000000058e+01,7.690099499999999466e+01,1.859903099999999851e-02,2.423115199999999803e+00,1.748549000000000075e-01
2.000000000000000000e+01,1.904718099999999836e+01,1.428457400000000099e+00,4.998008200000000123e+00,1.154161999999999999e+01,7.690157299999999907e+01,1.807433300000000145e-02,2.476133499999999987e+00,1.856994999999999896e-01
2.100000000000000000e+01,1.945502499999999912e+01,1.511874600000000068e+00,4.998064699999999583e+00,1.154148799999999930e+01,7.690210199999999929e+01,1.759163600000000077e-02,2.529153299999999938e+00,1.965436999999999879e-01
2.200000000000000000e+01,1.986288000000000054e+01,1.595289500000000027e+00,4.998116600000000354e+00,1.154136600000000001e+01,7.690258799999999439e+01,1.714562899999999904e-02,2.582174399999999981e+00,2.073876000000000053e-01
2.300000000000000000e+01,2.027074400000000054e+01,1.678702300000000092e+00,4.998164599999999957e+00,1.154125400000000035e+01,7.690303699999999765e+01,1.673189300000000115e-02,2.635196699999999836e+00,2.182312999999999892e-01
2.400000000000000000e+01,2.067861800000000017e+01,1.762113299999999994e+00,4.998209000000000124e+00,1.154115000000000002e+01,7.690345399999999643e+01,1.634672100000000156e-02,2.688220299999999785e+00,2.290746999999999922e-01
2.500000000000000000e+01,2.108649899999999988e+01,1.845522399999999896e+00,4.998250399999999871e+00,1.154105299999999978e+01,7.690384099999999989e+01,1.598697300000000154e-02,2.741244899999999873e+00,2.399178999999999895e-01
2.600000000000000000e+01,2.149438900000000174e+01,1.928929899999999975e+00,4.998288999999999760e+00,1.154096299999999964e+01,7.690420299999999543e+01,1.564997200000000158e-02,2.794270599999999938e+00,2.507609000000000088e-01
2.700000000000000000e+01,2.190228600000000014e+01,2.012335799999999786e+00,4.998325200000000024e+00,1.154087799999999930e+01,7.690454099999999471e+01,1.533342000000000038e-02,2.847297199999999862e+00,2.616036999999999946e-01
2.800000000000000000e+01,2.231018999999999863e+01,2.095740300000000111e+00,4.998359200000000335e+00,1.154079800000000056e+01,7.690485900000000186e+01,1.503532999999999953e-02,2.900324700000000089e+00,2.724462000000000272e-01
2.900000000000000000e+01,2.271810100000000077e+01,2.179143299999999783e+00,4.998391200000000367e+00,1.154072299999999984e+01,7.690515899999999760e+01,1.475397699999999972e-02,2.953353100000000175e+00,2.832886000000000015e-01
3.000000000000000000e+01,2.312601799999999841e+01,2.262545100000000087e+00,4.998421399999999792e+00,1.154065300000000072e+01,7.690544099999999617e+01,1.448785000000000003e-02,3.006382299999999841e+00,2.941308999999999729e-01
3.100000000000000000e+01,2.353394000000000119e+01,2.345945599999999853e+00,4.998449899999999779e+00,1.154058599999999934e+01,7.690570900000000165e+01,1.423562100000000039e-02,3.059412200000000137e+00,3.049728999999999912e-01
3.200000000000000000e+01,2.394186799999999948e+01,2.429345000000000088e+00,4.998476900000000001e+00,1.154052300000000031e+01,7.690596200000000238e+01,1.399613000000000072e-02,3.112442900000000012e+00,3.158148000000000066e-01
3.300000000000000000e+01,2.434980200000000039e+01,2.512743200000000066e+00,4.998502600000000129e+00,1.154046300000000080e+01,7.690620199999999329e+01,1.376833600000000081e-02,3.165474300000000074e+00,3.266566000000000192e-01
3.400000000000000000e+01,2.475773999999999830e+01,2.596140399999999904e+00,4.998527000000000164e+00,1.154040499999999980e+01,7.690643099999999777e+01,1.355131600000000075e-02,3.218506300000000042e+00,3.374982000000000260e-01
3.500000000000000000e+01,2.516568399999999883e+01,2.679536600000000046e+00,4.998550299999999780e+00,1.154035099999999936e+01,7.690664800000000412e+01,1.334424900000000073e-02,3.271538899999999916e+00,3.483397999999999772e-01
3.600000000000000000e+01,2.557363199999999992e+01,2.762931800000000049e+00,4.998572499999999863e+00,1.154029899999999920e+01,7.690685600000000477e+01,1.314639499999999996e-02,3.324572100000000141e+00,3.591810999999999754e-01
3.700000000000000000e+01,2.598158400000000157e+01,2.846326100000000192e+00,4.998593699999999806e+00,1.154024899999999931e+01,7.690705499999999972e+01,1.295709100000000044e-02,3.377605899999999828e+00,3.700223999999999736e-01
3.800000000000000000e+01,2.638954000000000022e+01,2.929719500000000032e+00,4.998613999999999891e+00,1.154020200000000074e+01,7.690724500000000319e+01,1.277573899999999950e-02,3.430640200000000029e+00,3.808635000000000215e-01
3.900000000000000000e+01,2.679750100000000046e+01,3.013112099999999849e+00,4.998633400000000115e+00,1.154015599999999964e+01,7.690742600000000095e+01,1.260179699999999965e-02,3.483675100000000135e+00,3.917046000000000139e-01
4.000000000000000000e+01,2.720546500000000023e+01,3.096503799999999806e+00,4.998652100000000154e+00,1.154011299999999984e+01,7.690760099999999966e+01,1.243477399999999913e-02,3.536710400000000032e+00,4.025455000000000005e-01
4.100000000000000000e+01,2.761343300000000056e+01,3.179894800000000021e+00,4.998669900000000332e+00,1.154007099999999930e+01,7.690776800000000435e+01,1.227422400000000025e-02,3.589746299999999835e+00,4.133862999999999843e-01
4.200000000000000000e+01,2.802140500000000145e+01,3.263285100000000050e+00,4.998687099999999717e+00,1.154003100000000082e+01,7.690792899999999577e+01,1.211973799999999969e-02,3.642782599999999871e+00,4.242271000000000236e-01
4.300000000000000000e+01,2.842937999999999832e+01,3.346674600000000055e+00,4.998703700000000083e+00,1.153999199999999981e+01,7.690808400000000233e+01,1.197094500000000020e-02,3.695819300000000140e+00,4.350677000000000016e-01
4.400000000000000000e+01,2.883735799999999827e+01,3.430063500000000154e+00,4.998719600000000263e+00,1.153995500000000085e+01,7.690823299999999563e+01,1.182750299999999963e-02,3.748856500000000036e+00,4.459082999999999797e-01
4.500000000000000000e+01,2.924533900000000131e+01,3.513451700000000066e+00,4.998734999999999928e+00,1.153991899999999937e+01,7.690837700000000154e+01,1.168909899999999967e-02,3.801894100000000165e+00,4.567487000000000075e-01
4.600000000000000000e+01,2.965332400000000135e+01,3.596839199999999792e+00,4.998749799999999688e+00,1.153988400000000070e+01,7.690851600000000587e+01,1.155544399999999979e-02,3.854932100000000084e+00,4.675890999999999798e-01
4.700000000000000000e+01,3.006131099999999989e+01,3.680226100000000056e+00,4.998764099999999821e+00,1.153985100000000052e+01,7.690864999999999441e+01,1.142627000000000052e-02,3.907970499999999792e+00,4.784294000000000047e-01
