# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,5.787307099999999593e+00,0.000000000000000000e+00,3.667865400000000164e+00,1.582131200000000071e+01,6.111818099999999987e+01,0.000000000000000000e+00,7.523499000000000159e-01,0.000000000000000000e+00
2.000000000000000000e+00,5.961703400000000208e+00,4.976845399999999670e-02,3.737831499999999973e+00,1.551762500000000067e+01,6.214963900000000052e+01,5.158577600000000540e-01,7.750213999999999714e-01,6.469899999999999783e-03
3.000000000000000000e+00,6.129264400000000279e+00,9.823343900000000573e-02,3.803445700000000151e+00,1.524336500000000072e+01,6.309275499999999681e+01,9.867934099999999820e-01,7.968043999999999683e-01,1.277030000000000005e-02
4.000000000000000000e+00,6.290724599999999889e+00,1.455099400000000043e-01,3.864845900000000167e+00,1.499546100000000060e+01,6.395473199999999991e+01,1.414980200000000021e+00,8.177942000000000267e-01,1.891630000000000048e-02
5.000000000000000000e+00,6.446874600000000122e+00,1.917404400000000120e-01,3.922197399999999945e+00,1.477116299999999960e+01,6.474241100000000415e+01,1.802662699999999951e+00,8.380937000000000525e-01,2.492629999999999846e-02
6.000000000000000000e+00,6.598542100000000410e+00,2.370899399999999990e-01,3.975681799999999821e+00,1.456802000000000064e+01,6.546218000000000359e+01,2.152066500000000104e+00,8.578105000000000313e-01,3.082170000000000049e-02
7.000000000000000000e+00,6.746576700000000315e+00,2.817410000000000192e-01,4.025488199999999850e+00,1.438386299999999984e+01,6.611992800000000159e+01,2.465342199999999817e+00,8.770550000000000290e-01,3.662630000000000052e-02
8.000000000000000000e+00,6.891836800000000096e+00,3.258890099999999790e-01,4.071806500000000106e+00,1.421677700000000044e+01,6.672101999999999578e+01,2.744530099999999972e+00,8.959388000000000352e-01,4.236560000000000326e-02
9.000000000000000000e+00,7.035178900000000013e+00,3.697376399999999785e-01,4.114821199999999735e+00,1.406508400000000059e+01,6.727029299999999523e+01,2.991540099999999924e+00,9.145733000000000334e-01,4.806590000000000168e-02
1.000000000000000000e+01,7.177447599999999817e+00,4.134944700000000029e-01,4.154707600000000056e+00,1.392731700000000039e+01,6.777207599999999843e+01,3.208144700000000071e+00,9.330682000000000142e-01,5.375429999999999792e-02
1.100000000000000000e+01,7.319467000000000390e+00,4.573667399999999938e-01,4.191629299999999780e+00,1.380219800000000063e+01,6.823020900000000211e+01,3.395986199999999844e+00,9.515306999999999515e-01,5.945770000000000222e-02
1.200000000000000000e+01,7.462031099999999917e+00,5.015568799999999827e-01,4.225736600000000287e+00,1.368861700000000070e+01,6.864808800000000133e+01,3.556595600000000079e+00,9.700640000000000374e-01,6.520239999999999370e-02
1.300000000000000000e+01,7.605892800000000342e+00,5.462577400000000472e-01,4.257167599999999830e+00,1.358560800000000057e+01,6.902871299999999621e+01,3.691420799999999947e+00,9.887660999999999811e-01,7.101349999999999330e-02
1.400000000000000000e+01,7.751750999999999614e+00,5.916473300000000268e-01,4.286049000000000220e+00,1.349232499999999924e+01,6.937474299999999516e+01,3.801867199999999780e+00,1.007727599999999946e+00,7.691420000000000201e-02
1.500000000000000000e+01,7.900234199999999873e+00,6.378827099999999639e-01,4.312500000000000000e+00,1.340801899999999947e+01,6.968857099999999605e+01,3.889347799999999911e+00,1.027030399999999899e+00,8.292480000000000684e-02
1.600000000000000000e+01,8.051880199999999377e+00,6.850929900000000128e-01,4.336636600000000286e+00,1.333201299999999989e+01,6.997239899999999579e+01,3.955344300000000146e+00,1.046744399999999908e+00,8.906210000000000515e-02
1.700000000000000000e+01,8.207110399999999473e+00,7.333712500000000301e-01,4.358577699999999666e+00,1.326367100000000043e+01,7.022832800000000475e+01,4.001476700000000442e+00,1.066924299999999937e+00,9.533830000000000082e-02
1.800000000000000000e+01,8.366199299999999894e+00,7.827652699999999575e-01,4.378452300000000186e+00,1.320237400000000072e+01,7.045846099999999979e+01,4.029581099999999694e+00,1.087605900000000014e+00,1.017595000000000027e-01
1.900000000000000000e+01,8.529237600000000086e+00,8.332671699999999460e-01,4.396408300000000047e+00,1.314748299999999936e+01,7.066500600000000532e+01,4.041794300000000284e+00,1.108800900000000089e+00,1.083246999999999960e-01
2.000000000000000000e+01,8.696089799999999315e+00,8.848020599999999458e-01,4.412621399999999916e+00,1.309831499999999949e+01,7.085039299999999685e+01,4.040638600000000302e+00,1.130491700000000099e+00,1.150242999999999960e-01
2.100000000000000000e+01,8.866347100000000481e+00,9.372160999999999964e-01,4.427304099999999742e+00,1.305410700000000013e+01,7.101738100000000031e+01,4.029101800000000289e+00,1.152625100000000069e+00,1.218381000000000047e-01
2.200000000000000000e+01,9.188195699999999633e+00,1.035789599999999977e+00,4.451267200000000201e+00,1.298259900000000044e+01,7.128809200000000601e+01,3.990955099999999867e+00,1.194465399999999899e+00,1.346526000000000112e-01
2.300000000000000000e+01,9.513002800000000647e+00,1.134589300000000023e+00,4.471717199999999615e+00,1.292219700000000060e+01,7.151734199999999930e+01,3.941612699999999858e+00,1.236690400000000079e+00,1.474966000000000055e-01
