# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,3.129026999999999781e+00,0.000000000000000000e+00,2.439967600000000125e+00,2.419487900000000025e+01,3.770694799999999702e+01,0.000000000000000000e+00,4.067735000000000101e-01,0.000000000000000000e+00
2.000000000000000000e+00,3.277544900000000094e+00,6.692701600000000584e-02,2.514965899999999976e+00,2.342945900000000137e+01,3.947188899999999734e+01,8.913720600000000216e-01,4.260807999999999818e-01,8.700499999999999901e-03
3.000000000000000000e+00,3.417576899999999807e+00,1.304503100000000138e-01,2.587260199999999788e+00,2.273746799999999979e+01,4.112754900000000191e+01,1.742924799999999941e+00,4.442849999999999855e-01,1.695850000000000135e-02
4.000000000000000000e+00,3.549221699999999924e+00,1.906432799999999983e-01,2.656549099999999886e+00,2.211261199999999860e+01,4.267286299999999954e+01,2.550209600000000076e+00,4.613987999999999978e-01,2.478359999999999938e-02
5.000000000000000000e+00,3.672755399999999781e+00,2.476221200000000011e-01,2.722634499999999846e+00,2.154866200000000021e+01,4.410945799999999650e+01,3.310577799999999904e+00,4.774581999999999993e-01,3.219090000000000146e-02
6.000000000000000000e+00,3.788601799999999908e+00,3.015460200000000257e-01,2.785411700000000046e+00,2.103961500000000129e+01,4.544101700000000221e+01,4.022823400000000049e+00,4.925182000000000171e-01,3.920099999999999973e-02
7.000000000000000000e+00,3.897301699999999869e+00,3.526144399999999735e-01,2.844857199999999864e+00,2.057979299999999867e+01,4.667270200000000102e+01,4.686888399999999955e+00,5.066492000000000218e-01,4.583990000000000287e-02
8.000000000000000000e+00,3.999483500000000191e+00,4.010621899999999851e-01,2.901015000000000121e+00,2.016390699999999825e+01,4.781066200000000066e+01,5.303588699999999712e+00,5.199329000000000311e-01,5.213809999999999972e-02
9.000000000000000000e+00,4.095835799999999693e+00,4.471532300000000126e-01,2.953983399999999815e+00,1.978709200000000124e+01,4.886162300000000158e+01,5.874370700000000056e+00,5.324586999999999515e-01,5.812989999999999824e-02
1.000000000000000000e+01,4.187085299999999677e+00,4.911742100000000000e-01,3.003901599999999839e+00,1.944491199999999864e+01,4.983256099999999833e+01,6.401105499999999893e+00,5.443211000000000022e-01,6.385259999999999547e-02
1.100000000000000000e+01,4.273977399999999705e+00,5.334280999999999606e-01,3.050937999999999928e+00,1.913336100000000073e+01,5.073044600000000059e+01,6.885919000000000345e+00,5.556170999999999749e-01,6.934569999999999623e-02
1.200000000000000000e+01,4.357262900000000272e+00,5.742285900000000387e-01,3.095279600000000020e+00,1.884884399999999971e+01,5.156205299999999880e+01,7.331055300000000052e+00,5.664441999999999533e-01,7.464969999999999939e-02
1.300000000000000000e+01,4.437686799999999820e+00,6.138953099999999719e-01,3.137122499999999814e+00,1.858815999999999846e+01,5.233382100000000037e+01,7.738769900000000312e+00,5.768993000000000038e-01,7.980639999999999956e-02
1.400000000000000000e+01,4.515981599999999929e+00,6.527499100000000443e-01,3.176664499999999780e+00,1.834847399999999951e+01,5.305176399999999859e+01,8.111250300000000024e+00,5.870775999999999772e-01,8.485750000000000237e-02
1.500000000000000000e+01,4.592862900000000081e+00,6.911130100000000276e-01,3.214098799999999923e+00,1.812729500000000016e+01,5.372140499999999719e+01,8.450557099999999267e+00,5.970722000000000529e-01,8.984469999999999956e-02
1.600000000000000000e+01,4.669025999999999677e+00,7.293016799999999522e-01,3.249608600000000180e+00,1.792244499999999974e+01,5.434773899999999713e+01,8.758586599999999223e+00,6.069733999999999963e-01,9.480919999999999626e-02
1.700000000000000000e+01,4.745144999999999946e+00,7.676273099999999516e-01,3.283363299999999985e+00,1.773204000000000136e+01,5.493522099999999853e+01,9.037048399999999759e+00,6.168689000000000533e-01,9.979159999999999420e-02
1.800000000000000000e+01,4.821870599999999563e+00,8.063934499999999561e-01,3.315515599999999896e+00,1.755446200000000090e+01,5.548775799999999947e+01,9.287457299999999805e+00,6.268432000000000448e-01,1.048310999999999965e-01
1.900000000000000000e+01,4.899828000000000294e+00,8.458933899999999673e-01,3.346199200000000040e+00,1.738833599999999890e+01,5.600872400000000084e+01,9.511139800000000477e+00,6.369776000000000327e-01,1.099660999999999972e-01
2.000000000000000000e+01,4.979613399999999857e+00,8.864069300000000373e-01,3.375527400000000178e+00,1.723250799999999927e+01,5.650097600000000142e+01,9.709252499999999841e+00,6.473497000000000279e-01,1.152328999999999992e-01
2.100000000000000000e+01,5.061787899999999674e+00,9.281962499999999450e-01,3.403592999999999869e+00,1.708602300000000085e+01,5.696688100000000077e+01,9.882811999999999486e+00,6.580323999999999618e-01,1.206654999999999950e-01
2.200000000000000000e+01,5.146869099999999975e+00,9.715002299999999646e-01,3.430467999999999851e+00,1.694810500000000175e+01,5.740835599999999772e+01,1.003273800000000016e+01,6.690930000000000488e-01,1.262949999999999906e-01
2.300000000000000000e+01,5.235317600000000127e+00,1.016526999999999958e+00,3.456205100000000030e+00,1.681812800000000152e+01,5.782691100000000262e+01,1.015991000000000000e+01,6.805913000000000102e-01,1.321485000000000021e-01
2.400000000000000000e+01,5.327519599999999578e+00,1.063444300000000009e+00,3.480840000000000156e+00,1.669560099999999991e+01,5.822370999999999697e+01,1.026523000000000074e+01,6.925774999999999570e-01,1.382478000000000040e-01
2.500000000000000000e+01,5.423764399999999597e+00,1.112367899999999965e+00,3.504394399999999798e+00,1.658013000000000048e+01,5.859963799999999878e+01,1.034970999999999997e+01,7.050893999999999773e-01,1.446078000000000086e-01
