# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
2.400000000000000000e+01,1.278668300000000008e-02,9.586078999999999573e-01,1.044695399999999941e+00,7.317965599999999426e+01,4.133274399999999904e-01,3.476420699999999836e-02,1.662300000000000019e-03,1.246189999999999937e-01
2.500000000000000000e+01,2.603593099999999827e-02,9.997226099999999560e-01,1.059724000000000110e+00,7.067245300000000441e+01,6.324084100000000319e-01,2.480387099999999956e-01,3.384700000000000035e-03,1.299638999999999933e-01
2.600000000000000000e+01,4.820689999999999698e-02,1.059036799999999889e+00,1.084478000000000053e+00,6.723543600000000708e+01,1.047521300000000100e+00,6.381472200000000150e-01,6.266899999999999728e-03,1.376748000000000138e-01
