# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,5.836963499999999749e-01,0.000000000000000000e+00,1.203817799999999938e+00,5.616973099999999874e+01,3.652382999999999935e+00,0.000000000000000000e+00,7.588050000000000350e-02,0.000000000000000000e+00
2.000000000000000000e+00,6.733848300000000453e-01,1.285163900000000081e-01,1.245733399999999991e+00,5.339255200000000201e+01,4.718386599999999653e+00,5.555397399999999486e-01,8.754000000000000670e-02,1.670709999999999903e-02
3.000000000000000000e+00,7.621498100000000386e-01,2.462447899999999912e-01,1.291472299999999906e+00,5.074252200000000101e+01,5.937687099999999774e+00,1.233183700000000105e+00,9.907950000000000090e-02,3.201179999999999998e-02
4.000000000000000000e+00,8.482181600000000543e-01,3.530939200000000056e-01,1.339784899999999945e+00,4.827849599999999697e+01,7.273330699999999815e+00,2.011236900000000105e+00,1.102684000000000025e-01,4.590219999999999717e-02
5.000000000000000000e+00,9.304392900000000299e-01,4.497001299999999757e-01,1.389685000000000059e+00,4.602043700000000115e+01,8.690418899999999169e+00,2.867767499999999803e+00,1.209570999999999980e-01,5.846099999999999908e-02
6.000000000000000000e+00,1.007981400000000027e+00,5.368111199999999750e-01,1.440331500000000098e+00,4.397023800000000193e+01,1.015602100000000085e+01,3.780952699999999833e+00,1.310376000000000041e-01,6.978539999999999743e-02
7.000000000000000000e+00,1.080248199999999992e+00,6.151391299999999784e-01,1.490988999999999898e+00,4.212078699999999998e+01,1.163996400000000087e+01,4.730012000000000327e+00,1.404323000000000099e-01,7.996810000000000029e-02
8.000000000000000000e+00,1.146853499999999970e+00,6.853407099999999641e-01,1.541017400000000093e+00,4.046036999999999750e+01,1.311566400000000066e+01,5.695937899999999665e+00,1.490910000000000013e-01,8.909430000000000127e-02
9.000000000000000000e+00,1.207608400000000026e+00,7.480302599999999469e-01,1.589872600000000080e+00,3.897499899999999684e+01,1.456074500000000072e+01,6.662029600000000329e+00,1.569890999999999925e-01,9.724389999999999423e-02
1.000000000000000000e+01,1.262505599999999895e+00,8.037987100000000273e-01,1.637109699999999890e+00,3.764973100000000272e+01,1.595735400000000048e+01,7.614212199999999875e+00,1.641257000000000132e-01,1.044937999999999978e-01
1.100000000000000000e+01,1.311698199999999925e+00,8.532280800000000553e-01,1.682385000000000019e+00,3.646946200000000005e+01,1.729216200000000114e+01,8.541153400000000673e+00,1.705208000000000002e-01,1.109196999999999961e-01
1.200000000000000000e+01,1.355473099999999986e+00,8.968996399999999980e-01,1.725454199999999938e+00,3.541942800000000346e+01,1.855611599999999939e+01,9.434203000000000117e+00,1.762114999999999931e-01,1.165970000000000062e-01
1.300000000000000000e+01,1.394221200000000049e+00,9.353958300000000392e-01,1.766166700000000089e+00,3.448552099999999854e+01,1.974399599999999921e+01,1.028720299999999988e+01,1.812487999999999877e-01,1.216015000000000013e-01
1.400000000000000000e+01,1.428406199999999959e+00,9.692976399999999604e-01,1.804457100000000036e+00,3.365448099999999698e+01,2.085385499999999936e+01,1.109620299999999915e+01,1.856927999999999912e-01,1.260087000000000013e-01
1.500000000000000000e+01,1.458536899999999914e+00,9.991789899999999891e-01,1.840333699999999961e+00,3.291400800000000260e+01,2.188641900000000007e+01,1.185913500000000020e+01,1.896097999999999950e-01,1.298932999999999893e-01
1.600000000000000000e+01,1.485142399999999974e+00,1.025600099999999903e+00,1.873866500000000102e+00,3.225280699999999712e+01,2.284449599999999947e+01,1.257546999999999926e+01,1.930685000000000040e-01,1.333280000000000021e-01
1.700000000000000000e+01,1.508752199999999988e+00,1.049100799999999944e+00,1.905174099999999981e+00,3.166059600000000174e+01,2.373242799999999875e+01,1.324588299999999919e+01,1.961378000000000010e-01,1.363831000000000071e-01
1.800000000000000000e+01,1.529881599999999953e+00,1.070195900000000089e+00,1.934412000000000020e+00,3.112808300000000017e+01,2.455561499999999953e+01,1.387195600000000084e+01,1.988845999999999947e-01,1.391255000000000130e-01
1.900000000000000000e+01,1.549022099999999957e+00,1.089370799999999972e+00,1.961761099999999924e+00,3.064691699999999841e+01,2.532011899999999827e+01,1.445590800000000087e+01,2.013728999999999936e-01,1.416181999999999996e-01
2.000000000000000000e+01,1.566635299999999953e+00,1.107080499999999912e+00,1.987418799999999930e+00,3.020963100000000168e+01,2.603233699999999828e+01,1.500036899999999918e+01,2.036625999999999992e-01,1.439205000000000068e-01
2.100000000000000000e+01,1.583151600000000103e+00,1.123749600000000015e+00,2.011590500000000059e+00,2.980958100000000144e+01,2.669875400000000099e+01,1.550819199999999931e+01,2.058097000000000121e-01,1.460874000000000061e-01
2.200000000000000000e+01,1.598970100000000061e+00,1.139774000000000065e+00,2.034483700000000006e+00,2.944087700000000041e+01,2.732575599999999838e+01,1.598230200000000067e+01,2.078660999999999981e-01,1.481706000000000134e-01
2.300000000000000000e+01,1.614461700000000111e+00,1.155523800000000101e+00,2.056302699999999817e+00,2.909831799999999902e+01,2.791949400000000026e+01,1.642557499999999848e+01,2.098800000000000110e-01,1.502180999999999933e-01
2.400000000000000000e+01,1.629972299999999930e+00,1.171346800000000021e+00,2.077244600000000219e+00,2.877733299999999872e+01,2.848578499999999991e+01,1.684074599999999933e+01,2.118964000000000125e-01,1.522750999999999966e-01
2.500000000000000000e+01,1.645827699999999894e+00,1.187572400000000084e+00,2.097496800000000050e+00,2.847392500000000126e+01,2.903004400000000018e+01,1.723033699999999868e+01,2.139575999999999978e-01,1.543844000000000050e-01
2.600000000000000000e+01,1.662337600000000082e+00,1.204515900000000084e+00,2.117234600000000189e+00,2.818462299999999843e+01,2.955724100000000121e+01,1.759660099999999971e+01,2.161038999999999877e-01,1.565871000000000068e-01
2.700000000000000000e+01,1.679799700000000007e+00,1.222481799999999952e+00,2.136618799999999929e+00,2.790644400000000047e+01,3.007185700000000139e+01,1.794148600000000116e+01,2.183740000000000125e-01,1.589225999999999972e-01
2.800000000000000000e+01,1.698503499999999944e+00,1.241766300000000101e+00,2.155794799999999789e+00,2.763685900000000117e+01,3.057785900000000012e+01,1.826660899999999899e+01,2.208054999999999879e-01,1.614296000000000064e-01
2.900000000000000000e+01,1.718732200000000043e+00,1.262659100000000034e+00,2.174890399999999779e+00,2.737377000000000038e+01,3.107866399999999985e+01,1.857323900000000094e+01,2.234352000000000005e-01,1.641457000000000055e-01
3.000000000000000000e+01,1.740763400000000072e+00,1.285443099999999950e+00,2.194014000000000131e+00,2.711549300000000073e+01,3.157711099999999860e+01,1.886229399999999856e+01,2.262992000000000059e-01,1.671075999999999950e-01
3.100000000000000000e+01,1.764867900000000045e+00,1.310392199999999896e+00,2.213252699999999962e+00,2.686074999999999946e+01,3.207541899999999657e+01,1.913435399999999831e+01,2.294327999999999923e-01,1.703510000000000024e-01
3.200000000000000000e+01,1.791305699999999890e+00,1.337766299999999964e+00,2.232670300000000108e+00,2.660865599999999986e+01,3.257514799999999866e+01,1.938967999999999847e+01,2.328697000000000128e-01,1.739095999999999975e-01
3.300000000000000000e+01,1.820319500000000090e+00,1.367803199999999997e+00,2.252304599999999990e+00,2.635871699999999862e+01,3.307716200000000129e+01,1.962826300000000046e+01,2.366415000000000046e-01,1.778144000000000113e-01
3.400000000000000000e+01,1.852123200000000081e+00,1.400706900000000088e+00,2.272165699999999955e+00,2.611082000000000036e+01,3.358159400000000261e+01,1.984987999999999886e+01,2.407759999999999900e-01,1.820919000000000010e-01
3.500000000000000000e+01,1.886887800000000004e+00,1.436631400000000003e+00,2.292234000000000105e+00,2.586521899999999974e+01,3.408782699999999721e+01,2.005418699999999887e+01,2.452953999999999968e-01,1.867620999999999865e-01
3.600000000000000000e+01,1.924720999999999904e+00,1.475660399999999983e+00,2.312459200000000159e+00,2.562251200000000040e+01,3.459449099999999788e+01,2.024082399999999993e+01,2.502136999999999833e-01,1.918359000000000036e-01
3.700000000000000000e+01,1.965642200000000006e+00,1.517782200000000081e+00,2.332760500000000015e+00,2.538360700000000136e+01,3.509949100000000044e+01,2.040955100000000044e+01,2.555335000000000245e-01,1.973117000000000065e-01
3.800000000000000000e+01,2.009553400000000156e+00,1.562860899999999997e+00,2.353027500000000050e+00,2.514967700000000050e+01,3.560006700000000279e+01,2.056039000000000172e+01,2.612419000000000269e-01,2.031718999999999886e-01
