# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,5.086087899999999884e+00,0.000000000000000000e+00,3.370834200000000003e+00,1.725725299999999862e+01,5.642257599999999940e+01,0.000000000000000000e+00,6.611913999999999847e-01,0.000000000000000000e+00
2.000000000000000000e+00,5.254596600000000173e+00,5.271726399999999979e-02,3.444771699999999992e+00,1.687561799999999934e+01,5.764148000000000138e+01,6.111470399999999747e-01,6.830975999999999715e-01,6.853200000000000264e-03
3.000000000000000000e+00,5.415485199999999999e+00,1.037419200000000014e-01,3.514533000000000129e+00,1.653092499999999987e+01,5.876041599999999931e+01,1.174288500000000068e+00,7.040130999999999473e-01,1.348640000000000082e-02
4.000000000000000000e+00,5.569377300000000197e+00,1.531746800000000075e-01,3.580188500000000218e+00,1.621931999999999974e+01,5.978674099999999925e+01,1.691146400000000050e+00,7.240189999999999682e-01,1.991269999999999846e-02
5.000000000000000000e+00,5.716979000000000255e+00,2.011499499999999940e-01,3.641855099999999901e+00,1.593730399999999925e+01,6.072777200000000164e+01,2.163748599999999911e+00,7.432073000000000151e-01,2.614949999999999913e-02
6.000000000000000000e+00,5.859055399999999914e+00,2.478308800000000034e-01,3.699683199999999950e+00,1.568172700000000042e+01,6.159060000000000201e+01,2.594273499999999899e+00,7.616772000000000542e-01,3.221799999999999664e-02
7.000000000000000000e+00,5.996410899999999877e+00,2.934042399999999828e-01,3.753845800000000121e+00,1.544976899999999986e+01,6.238195400000000035e+01,2.984948000000000157e+00,7.795334000000000430e-01,3.814259999999999873e-02
8.000000000000000000e+00,6.129873299999999858e+00,3.380752399999999991e-01,3.804528200000000027e+00,1.523892200000000052e+01,6.310812299999999908e+01,3.337970299999999835e+00,7.968834999999999669e-01,4.394979999999999720e-02
9.000000000000000000e+00,6.260280500000000359e+00,3.820626799999999879e-01,3.851920100000000069e+00,1.504696900000000070e+01,6.377489500000000078e+01,3.655453500000000133e+00,8.138364999999999627e-01,4.966809999999999975e-02
1.000000000000000000e+01,6.388470200000000432e+00,4.255944400000000183e-01,3.896208500000000186e+00,1.487195700000000009e+01,6.438753300000000479e+01,3.939389400000000041e+00,8.305010999999999921e-01,5.532730000000000287e-02
1.100000000000000000e+01,6.515271199999999929e+00,4.689032899999999726e-01,3.937572900000000153e+00,1.471218000000000004e+01,6.495077299999999809e+01,4.191629100000000108e+00,8.469853000000000520e-01,6.095740000000000186e-02
1.200000000000000000e+01,6.641495800000000393e+00,5.122228399999999571e-01,3.976180900000000129e+00,1.456615099999999963e+01,6.546883099999999445e+01,4.413875599999999899e+00,8.633944000000000063e-01,6.658899999999999542e-02
1.300000000000000000e+01,6.767932300000000012e+00,5.557835100000000361e-01,4.012186299999999761e+00,1.443258299999999927e+01,6.594542800000000682e+01,4.607692199999999794e+00,8.798312000000000355e-01,7.225189999999999391e-02
1.400000000000000000e+01,6.895337299999999559e+00,5.998082999999999609e-01,4.045727799999999874e+00,1.431036600000000014e+01,6.638382799999999406e+01,4.774520400000000109e+00,8.963938999999999657e-01,7.797510000000000552e-02
1.500000000000000000e+01,7.024425800000000386e+00,6.445081000000000282e-01,4.076928900000000411e+00,1.419853900000000024e+01,6.678687899999999900e+01,4.915709999999999802e+00,9.131753999999999705e-01,8.378610000000000224e-02
1.600000000000000000e+01,7.155858799999999853e+00,6.900762099999999677e-01,4.105899700000000152e+00,1.409627599999999958e+01,6.715707100000000196e+01,5.032559799999999584e+00,9.302616000000000218e-01,8.970989999999999520e-02
1.700000000000000000e+01,7.290228100000000211e+00,7.366819900000000088e-01,4.132739499999999566e+00,1.400285500000000027e+01,6.749660099999999829e+01,5.126369300000000351e+00,9.477295999999999498e-01,9.576869999999999827e-02
1.800000000000000000e+01,7.428035600000000294e+00,7.844632400000000061e-01,4.157540899999999873e+00,1.391763399999999962e+01,6.780744699999999625e+01,5.198500400000000354e+00,9.656445999999999641e-01,1.019801999999999931e-01
1.900000000000000000e+01,7.569668799999999642e+00,8.335172800000000271e-01,4.180395500000000375e+00,1.384002599999999994e+01,6.809145800000000293e+01,5.250449899999999559e+00,9.840569000000000122e-01,1.083572000000000007e-01
2.000000000000000000e+01,7.715369299999999875e+00,8.838906800000000397e-01,4.201400399999999813e+00,1.376946500000000029e+01,6.835044299999999851e+01,5.283928600000000309e+00,1.002998000000000056e+00,1.149058000000000024e-01
2.100000000000000000e+01,7.865195800000000403e+00,9.355674699999999566e-01,4.220666200000000146e+00,1.370538299999999943e+01,6.858628600000000120e+01,5.300948199999999666e+00,1.022475500000000093e+00,1.216238000000000041e-01
2.200000000000000000e+01,8.018981899999999996e+00,9.884563699999999731e-01,4.238325500000000190e+00,1.364717100000000016e+01,6.880104799999999443e+01,5.303908599999999751e+00,1.042467699999999997e+00,1.284993000000000107e-01
2.300000000000000000e+01,8.176288200000000117e+00,1.042377099999999945e+00,4.254541900000000432e+00,1.359415300000000038e+01,6.899707800000000191e+01,5.295680899999999802e+00,1.062917499999999960e+00,1.355089999999999906e-01
2.400000000000000000e+01,8.474382200000000864e+00,1.144026100000000046e+00,4.281406900000000348e+00,1.350723100000000088e+01,6.931936399999999310e+01,5.261277500000000273e+00,1.101669699999999974e+00,1.487234000000000056e-01
2.500000000000000000e+01,8.775881299999999996e+00,1.246119600000000105e+00,4.304676500000000239e+00,1.343284399999999934e+01,6.959605399999999520e+01,5.212793399999999799e+00,1.140864600000000006e+00,1.619954999999999867e-01
2.600000000000000000e+01,9.079905099999999507e+00,1.348348399999999891e+00,4.325135000000000396e+00,1.336812300000000064e+01,6.983745000000000402e+01,5.156928200000000295e+00,1.180387700000000040e+00,1.752853000000000050e-01
2.700000000000000000e+01,9.385994999999999422e+00,1.450567299999999893e+00,4.343338700000000330e+00,1.331106199999999973e+01,7.005078299999999558e+01,5.097398600000000002e+00,1.220179300000000078e+00,1.885738000000000136e-01
2.800000000000000000e+01,9.693865999999999872e+00,1.552699300000000004e+00,4.359697699999999898e+00,1.326020199999999960e+01,7.024133899999999642e+01,5.036397199999999685e+00,1.260202599999999951e+00,2.018508999999999998e-01
2.900000000000000000e+01,1.000332200000000071e+01,1.654701699999999942e+00,4.374522800000000267e+00,1.321444800000000086e+01,7.041308700000000442e+01,4.975253300000000323e+00,1.300431899999999974e+00,2.151112000000000024e-01
3.000000000000000000e+01,1.031421899999999958e+01,1.756551100000000032e+00,4.388054900000000202e+00,1.317296200000000006e+01,7.056907900000000211e+01,4.914780200000000043e+00,1.340848500000000110e+00,2.283515999999999879e-01
3.100000000000000000e+01,1.062644300000000008e+01,1.858235000000000081e+00,4.400483699999999665e+00,1.313508900000000068e+01,7.071170399999999745e+01,4.855473100000000208e+00,1.381437599999999932e+00,2.415705999999999964e-01
3.200000000000000000e+01,1.093990400000000029e+01,1.959747600000000034e+00,4.411961400000000033e+00,1.310030899999999932e+01,7.084286799999999573e+01,4.797625299999999982e+00,1.422187599999999996e+00,2.547672000000000270e-01
