# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,1.973751199999999928e+00,0.000000000000000000e+00,1.862334399999999945e+00,3.247696499999999986e+01,2.251580699999999879e+01,0.000000000000000000e+00,2.565876999999999741e-01,0.000000000000000000e+00
2.000000000000000000e+00,2.105517100000000141e+00,8.339756399999999348e-02,1.929189599999999949e+00,3.122179600000000121e+01,2.440902200000000022e+01,9.620016700000000309e-01,2.737171999999999938e-01,1.084169999999999925e-02
3.000000000000000000e+00,2.229953500000000144e+00,1.614365799999999962e-01,1.995279000000000025e+00,3.007830099999999973e+01,2.624953400000000059e+01,1.924668100000000104e+00,2.898939999999999850e-01,2.098679999999999990e-02
4.000000000000000000e+00,2.346681400000000028e+00,2.342607700000000071e-01,2.059993099999999799e+00,2.904120699999999999e+01,2.801954299999999876e+01,2.874176199999999959e+00,3.050686000000000231e-01,3.045389999999999903e-02
5.000000000000000000e+00,2.455535499999999871e+00,3.020407800000000087e-01,2.122827200000000136e+00,2.810376899999999978e+01,2.970603499999999997e+01,3.799320100000000089e+00,3.192195999999999922e-01,3.926530000000000298e-02
6.000000000000000000e+00,2.556549400000000194e+00,3.649811800000000162e-01,2.183383899999999933e+00,2.725842600000000004e+01,3.130042800000000014e+01,4.691404900000000211e+00,3.323514000000000190e-01,4.744759999999999950e-02
7.000000000000000000e+00,2.649934500000000082e+00,4.233247399999999772e-01,2.241372600000000048e+00,2.649727000000000032e+01,3.279806099999999702e+01,5.544082000000000399e+00,3.444915000000000060e-01,5.503220000000000334e-02
8.000000000000000000e+00,2.736051699999999975e+00,4.773531899999999828e-01,2.296603300000000125e+00,2.581238199999999949e+01,3.419758499999999657e+01,6.353091100000000324e+00,3.556867000000000223e-01,6.205589999999999717e-02
9.000000000000000000e+00,2.815380699999999958e+00,5.273843799999999860e-01,2.348977699999999835e+00,2.519606299999999877e+01,3.550032499999999658e+01,7.115957599999999772e+00,3.659994999999999776e-01,6.855999999999999595e-02
1.000000000000000000e+01,2.888489100000000143e+00,5.737668099999999605e-01,2.398477199999999865e+00,2.464099300000000170e+01,3.670966500000000110e+01,7.831674099999999861e+00,3.755035999999999929e-01,7.458969999999999489e-02
1.100000000000000000e+01,2.956003799999999959e+00,6.168725000000000458e-01,2.445150700000000121e+00,2.414032100000000014e+01,3.783048399999999845e+01,8.500392099999999118e+00,3.842805000000000248e-01,8.019339999999999802e-02
1.200000000000000000e+01,3.018585700000000038e+00,6.570893199999999768e-01,2.489100699999999833e+00,2.368771999999999878e+01,3.886867600000000067e+01,9.123138600000000764e+00,3.924160999999999899e-01,8.542160000000000031e-02
1.300000000000000000e+01,3.076909800000000139e+00,6.948136400000000101e-01,2.530470900000000078e+00,2.327740999999999971e+01,3.983073699999999917e+01,9.701566899999999549e+00,3.999982999999999733e-01,9.032579999999999776e-02
1.400000000000000000e+01,3.131648999999999905e+00,7.304439299999999635e-01,2.569434499999999844e+00,2.290415199999999984e+01,4.072344199999999859e+01,1.023774399999999929e+01,4.071143999999999874e-01,9.495770000000000599e-02
1.500000000000000000e+01,3.183463199999999826e+00,7.643755800000000544e-01,2.606183399999999928e+00,2.256323599999999985e+01,4.155358900000000233e+01,1.073397399999999990e+01,4.138502000000000014e-01,9.936879999999999324e-02
