# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,6.146028199999999941e+00,0.000000000000000000e+00,3.809705399999999909e+00,1.521771200000000057e+01,6.318153399999999920e+01,0.000000000000000000e+00,7.989836999999999634e-01,0.000000000000000000e+00
2.000000000000000000e+00,6.323260099999999717e+00,4.854427599999999732e-02,3.877050699999999850e+00,1.494715300000000013e+01,6.412375199999999609e+01,4.705973099999999909e-01,8.220237999999999712e-01,6.310800000000000090e-03
3.000000000000000000e+00,6.494113800000000047e+00,9.595650799999999592e-02,3.939999699999999994e+00,1.470291300000000057e+01,6.498355300000000057e+01,8.981293200000000088e-01,8.442347999999999519e-01,1.247430000000000067e-02
4.000000000000000000e+00,6.659368299999999685e+00,1.423580000000000123e-01,3.998713899999999821e+00,1.448226999999999975e+01,6.576782900000000609e+01,1.284842199999999934e+00,8.657179000000000402e-01,1.850649999999999865e-02
5.000000000000000000e+00,6.819846899999999934e+00,1.878943499999999878e-01,4.053373699999999857e+00,1.428279799999999966e+01,6.648301800000000128e+01,1.632979799999999981e+00,8.865800999999999821e-01,2.442630000000000148e-02
6.000000000000000000e+00,6.976400599999999841e+00,2.327305400000000135e-01,4.104168600000000389e+00,1.410234499999999969e+01,6.713505899999999826e+01,1.944714000000000054e+00,9.069321000000000188e-01,3.025500000000000064e-02
7.000000000000000000e+00,7.129894199999999849e+00,2.770461100000000121e-01,4.151290099999999761e+00,1.393901400000000024e+01,6.772936400000000390e+01,2.222111500000000017e+00,9.268861999999999934e-01,3.601599999999999940e-02
8.000000000000000000e+00,7.281194000000000166e+00,3.210305299999999806e-01,4.194925999999999711e+00,1.379113700000000087e+01,6.827082299999999293e+01,2.467112900000000053e+00,9.465552000000000410e-01,4.173400000000000026e-02
9.000000000000000000e+00,7.431157400000000024e+00,3.648787000000000003e-01,4.235255999999999688e+00,1.365725300000000075e+01,6.876381499999999392e+01,2.681525800000000181e+00,9.660505000000000342e-01,4.743420000000000275e-02
1.000000000000000000e+01,7.580623199999999784e+00,4.087865800000000105e-01,4.272448800000000269e+00,1.353608999999999973e+01,6.921223899999999674e+01,2.867032200000000142e+00,9.854810000000000514e-01,5.314230000000000342e-02
1.100000000000000000e+01,7.730401500000000148e+00,4.529466600000000009e-01,4.306661799999999651e+00,1.342653600000000047e+01,6.961955500000000541e+01,3.025206499999999910e+00,1.004952199999999962e+00,5.888310000000000072e-02
1.200000000000000000e+01,7.881261900000000153e+00,4.975432000000000188e-01,4.338040399999999686e+00,1.332761900000000033e+01,6.998883200000000215e+01,3.157543700000000175e+00,1.024564000000000030e+00,6.468060000000000476e-02
1.300000000000000000e+01,8.033920399999999518e+00,5.427469999999999795e-01,4.366720599999999841e+00,1.323848699999999923e+01,7.032281000000000404e+01,3.265499999999999847e+00,1.044409600000000049e+00,7.055709999999999760e-02
1.400000000000000000e+01,8.189022800000000046e+00,5.887094400000000283e-01,4.392832000000000292e+00,1.315837900000000005e+01,7.062397099999999739e+01,3.350541600000000120e+00,1.064572999999999992e+00,7.653219999999999468e-02
1.500000000000000000e+01,8.347124199999999661e+00,6.355557899999999538e-01,4.416502699999999670e+00,1.308659899999999965e+01,7.089462000000000330e+01,3.414205700000000121e+00,1.085126100000000093e+00,8.262229999999999575e-02
1.600000000000000000e+01,8.508663300000000262e+00,6.833774299999999524e-01,4.437865699999999691e+00,1.302249199999999973e+01,7.113697399999999504e+01,3.458169400000000060e+00,1.106126200000000059e+00,8.883910000000000418e-02
1.700000000000000000e+01,8.673932100000000034e+00,7.322231300000000553e-01,4.457066300000000147e+00,1.296541299999999985e+01,7.135326600000000496e+01,3.484326100000000093e+00,1.127611200000000036e+00,9.518899999999999584e-02
1.800000000000000000e+01,8.843039299999999159e+00,7.820892000000000399e-01,4.474270899999999607e+00,1.291469400000000078e+01,7.154585500000000309e+01,3.494869700000000190e+00,1.149595099999999981e+00,1.016716000000000009e-01
1.900000000000000000e+01,9.015867999999999327e+00,8.329088700000000234e-01,4.489676399999999568e+00,1.286961799999999911e+01,7.171733600000000308e+01,3.492377799999999866e+00,1.172062799999999960e+00,1.082782000000000050e-01
2.000000000000000000e+01,9.192029399999999129e+00,8.845410200000000112e-01,4.503519599999999734e+00,1.282938299999999998e+01,7.187064900000000023e+01,3.479891700000000032e+00,1.194963800000000020e+00,1.149903000000000036e-01
2.100000000000000000e+01,9.524675399999999570e+00,9.815464000000000411e-01,4.525925100000000256e+00,1.276479600000000048e+01,7.211724599999999441e+01,3.441114999999999924e+00,1.238207800000000081e+00,1.276009999999999922e-01
2.200000000000000000e+01,9.860051999999999595e+00,1.078693700000000089e+00,4.544888799999999840e+00,1.271064100000000074e+01,7.232448200000000327e+01,3.392464299999999877e+00,1.281806800000000024e+00,1.402301999999999993e-01
2.300000000000000000e+01,1.019745499999999971e+01,1.175783900000000104e+00,4.561268899999999960e+00,1.266423600000000071e+01,7.250240200000000357e+01,3.339723799999999798e+00,1.325669200000000103e+00,1.528519000000000128e-01
2.400000000000000000e+01,1.053653300000000037e+01,1.272736199999999984e+00,4.575636900000000118e+00,1.262381199999999914e+01,7.265764699999999721e+01,3.285787299999999966e+00,1.369749300000000058e+00,1.654557000000000111e-01
2.500000000000000000e+01,1.087706799999999951e+01,1.369515100000000096e+00,4.588396200000000036e+00,1.258813100000000063e+01,7.279487299999999550e+01,3.232195899999999789e+00,1.414018800000000020e+00,1.780370000000000008e-01
2.600000000000000000e+01,1.121890900000000002e+01,1.466105900000000073e+00,4.599842500000000278e+00,1.255629500000000043e+01,7.291746999999999446e+01,3.179781199999999863e+00,1.458458199999999927e+00,1.905938000000000077e-01
2.700000000000000000e+01,1.156194200000000016e+01,1.562504499999999963e+00,4.610198800000000041e+00,1.252763000000000027e+01,7.302797999999999945e+01,3.128981099999999849e+00,1.503052400000000066e+00,2.031255999999999895e-01
2.800000000000000000e+01,1.190607499999999952e+01,1.658712200000000081e+00,4.619636999999999993e+00,1.250162000000000084e+01,7.312835499999999911e+01,3.080007999999999857e+00,1.547789800000000104e+00,2.156326000000000076e-01
2.900000000000000000e+01,1.225123499999999943e+01,1.754733400000000110e+00,4.628292599999999979e+00,1.247786299999999926e+01,7.322012399999999843e+01,3.032942600000000155e+00,1.592660600000000093e+00,2.281152999999999931e-01
3.000000000000000000e+01,1.259735700000000058e+01,1.850573999999999941e+00,4.636273899999999948e+00,1.245603799999999950e+01,7.330450500000000602e+01,2.987788199999999783e+00,1.637656400000000012e+00,2.405745999999999996e-01
3.100000000000000000e+01,1.294438500000000047e+01,1.946240299999999923e+00,4.643668800000000374e+00,1.243588399999999972e+01,7.338248400000000515e+01,2.944503000000000092e+00,1.682770000000000099e+00,2.530111999999999917e-01
3.200000000000000000e+01,1.329227000000000025e+01,2.041739199999999865e+00,4.650549800000000289e+00,1.241718999999999973e+01,7.345486599999999555e+01,2.903019899999999875e+00,1.727995100000000006e+00,2.654260999999999981e-01
3.300000000000000000e+01,1.364096699999999984e+01,2.137077300000000069e+00,4.656976700000000413e+00,1.239978100000000083e+01,7.352232100000000514e+01,2.863258500000000151e+00,1.773325800000000063e+00,2.778200000000000114e-01
3.400000000000000000e+01,1.399043799999999926e+01,2.232261199999999945e+00,4.663000199999999928e+00,1.238350900000000010e+01,7.358540899999999851e+01,2.825132299999999930e+00,1.818756899999999899e+00,2.901940000000000075e-01
3.500000000000000000e+01,1.434064599999999956e+01,2.327297100000000007e+00,4.668662999999999563e+00,1.236824999999999974e+01,7.364460099999999443e+01,2.788553799999999860e+00,1.864283899999999994e+00,3.025486000000000009e-01
3.600000000000000000e+01,1.469155699999999953e+01,2.422191100000000041e+00,4.674001600000000423e+00,1.235389999999999944e+01,7.370030099999999607e+01,2.753436499999999842e+00,1.909902500000000058e+00,3.148848000000000202e-01
3.700000000000000000e+01,1.504314300000000060e+01,2.516948800000000208e+00,4.679047500000000248e+00,1.234036799999999978e+01,7.375285300000000177e+01,2.719697200000000148e+00,1.955608500000000083e+00,3.272032999999999747e-01
3.800000000000000000e+01,1.539537299999999931e+01,2.611575600000000108e+00,4.683827700000000149e+00,1.232757499999999951e+01,7.380255800000000477e+01,2.687256500000000159e+00,2.001398500000000080e+00,3.395047999999999955e-01
3.900000000000000000e+01,1.574822400000000044e+01,2.706076499999999996e+00,4.688366099999999648e+00,1.231545500000000004e+01,7.384967299999999568e+01,2.656039400000000050e+00,2.047269099999999842e+00,3.517898999999999887e-01
4.000000000000000000e+01,1.610166999999999859e+01,2.800456300000000009e+00,4.692683399999999949e+00,1.230394700000000086e+01,7.389442599999999572e+01,2.625975500000000018e+00,2.093217099999999942e+00,3.640592999999999746e-01
4.100000000000000000e+01,1.645568899999999957e+01,2.894719400000000054e+00,4.696797899999999970e+00,1.229299999999999926e+01,7.393701599999999985e+01,2.596998899999999999e+00,2.139239599999999797e+00,3.763135000000000230e-01
4.200000000000000000e+01,1.681026100000000056e+01,2.988870200000000033e+00,4.700725799999999843e+00,1.228256700000000023e+01,7.397762000000000171e+01,2.569048099999999835e+00,2.185333899999999829e+00,3.885530999999999846e-01
