# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,8.401388999999999996e+00,0.000000000000000000e+00,4.518004399999999698e+00,1.278755400000000009e+01,7.203028700000000129e+01,0.000000000000000000e+00,1.092180600000000057e+00,0.000000000000000000e+00
2.000000000000000000e+00,8.594359300000000701e+00,4.399814800000000081e-02,4.562465399999999782e+00,1.266085999999999956e+01,7.251535900000000368e+01,2.398516400000000048e-01,1.117266700000000057e+00,5.719799999999999711e-03
3.000000000000000000e+00,8.784245699999999601e+00,8.765748199999999490e-02,4.602727899999999650e+00,1.254829499999999953e+01,7.294829799999999409e+01,4.481746300000000183e-01,1.141951900000000020e+00,1.139549999999999938e-02
4.000000000000000000e+00,8.971947099999999509e+00,1.311159299999999917e-01,4.639001999999999626e+00,1.244859499999999919e+01,7.333329600000000426e+01,6.268817500000000154e-01,1.166353100000000031e+00,1.704510000000000053e-02
5.000000000000000000e+00,9.158345000000000624e+00,1.745159799999999872e-01,4.671492100000000036e+00,1.236064099999999932e+01,7.367413000000000523e+01,7.778014199999999656e-01,1.190584899999999946e+00,2.268710000000000171e-02
6.000000000000000000e+00,9.344289800000000312e+00,2.179998499999999950e-01,4.700397399999999948e+00,1.228343899999999955e+01,7.397422699999999907e+01,9.026960099999999931e-01,1.214757700000000051e+00,2.834000000000000061e-02
7.000000000000000000e+00,9.530585399999999652e+00,2.617045599999999750e-01,4.725913900000000112e+00,1.221609100000000048e+01,7.423672399999999527e+01,1.003299900000000022e+00,1.238976099999999914e+00,3.402159999999999906e-02
8.000000000000000000e+00,9.717972100000000779e+00,3.057566999999999924e-01,4.748238800000000204e+00,1.215777399999999986e+01,7.446454900000000521e+01,1.081367399999999979e+00,1.263336400000000026e+00,3.974840000000000317e-02
9.000000000000000000e+00,9.907106399999999979e+00,3.502668099999999840e-01,4.767575899999999756e+00,1.210771399999999964e+01,7.466051199999999710e+01,1.138729199999999997e+00,1.287923799999999952e+00,4.553469999999999740e-02
1.000000000000000000e+01,1.009853700000000032e+01,3.953232099999999805e-01,4.784143000000000256e+00,1.206515399999999971e+01,7.482739800000000230e+01,1.177359400000000056e+00,1.312809799999999916e+00,5.139200000000000018e-02
1.100000000000000000e+01,1.029267499999999913e+01,4.409853499999999982e-01,4.798180200000000006e+00,1.202932799999999958e+01,7.496808099999999797e+01,1.199447099999999988e+00,1.338047699999999951e+00,5.732809999999999989e-02
