# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
3.000000000000000000e+00,2.755367899999999759e-01,8.335720900000000155e-02,1.071213699999999935e+00,6.899043500000000506e+01,8.174978400000000311e-01,1.124941099999999944e-01,3.581979999999999886e-02,1.083639999999999950e-02
4.000000000000000000e+00,3.228769899999999748e-01,1.994214099999999934e-01,1.094563799999999976e+00,6.600852600000000336e+01,1.232871499999999898e+00,3.487695100000000048e-01,4.197399999999999742e-02,2.592480000000000132e-02
5.000000000000000000e+00,3.846005800000000252e-01,3.309076200000000134e-01,1.128440799999999911e+00,6.239690199999999720e+01,1.911418999999999979e+00,7.628983999999999766e-01,4.999809999999999671e-02,4.301800000000000068e-02
6.000000000000000000e+00,4.493891899999999939e-01,4.516026899999999733e-01,1.167503799999999980e+00,5.892898000000000280e+01,2.780379299999999887e+00,1.320414500000000046e+00,5.842060000000000308e-02,5.870829999999999799e-02
7.000000000000000000e+00,5.142036700000000016e-01,5.596450699999999667e-01,1.209941099999999992e+00,5.573949400000000054e+01,3.804490200000000044e+00,2.000682999999999989e+00,6.684650000000000314e-02,7.275389999999999635e-02
8.000000000000000000e+00,5.773547399999999774e-01,6.558435799999999816e-01,1.254585599999999967e+00,5.285177699999999845e+01,4.950279300000000049e+00,2.782040100000000127e+00,7.505610000000000059e-02,8.525969999999999382e-02
9.000000000000000000e+00,6.376751699999999579e-01,7.413062000000000262e-01,1.300521700000000003e+00,5.025719899999999996e+01,6.184564499999999576e+00,3.642095299999999813e+00,8.289779999999999371e-02,9.636980000000000546e-02
1.000000000000000000e+01,6.943152999999999686e-01,8.170431700000000408e-01,1.346969800000000106e+00,4.793687299999999851e+01,7.475311999999999735e+00,4.558657499999999807e+00,9.026099999999999401e-02,1.062155999999999934e-01
1.100000000000000000e+01,7.466775199999999835e-01,8.839298500000000169e-01,1.393249299999999913e+00,4.586874900000000110e+01,8.792785300000000248e+00,5.510631300000000010e+00,9.706810000000000438e-02,1.149108999999999964e-01
1.200000000000000000e+01,7.943877999999999773e-01,9.427384699999999951e-01,1.438771000000000022e+00,4.403021700000000038e+01,1.011055099999999918e+01,6.478760000000000296e+00,1.032703999999999983e-01,1.225559999999999983e-01
1.300000000000000000e+01,8.372746899999999881e-01,9.941753899999999922e-01,1.483038199999999973e+00,4.239915100000000336e+01,1.140619599999999956e+01,7.446168400000000354e+00,1.088457000000000036e-01,1.292427999999999910e-01
1.400000000000000000e+01,8.753459900000000182e-01,1.038909700000000047e+00,1.525650900000000032e+00,4.095438399999999746e+01,1.266170299999999926e+01,8.398687499999999417e+00,1.137949999999999934e-01,1.350582999999999922e-01
1.500000000000000000e+01,9.087612600000000151e-01,1.077591100000000024e+00,1.566306299999999929e+00,3.967594299999999663e+01,1.386350599999999922e+01,9.324968399999999491e+00,1.181389999999999940e-01,1.400868000000000113e-01
1.600000000000000000e+01,9.378008599999999584e-01,1.110858200000000018e+00,1.604797699999999994e+00,3.854517700000000247e+01,1.500226499999999952e+01,1.021641699999999986e+01,1.219140999999999975e-01,1.444116000000000011e-01
1.700000000000000000e+01,9.628339999999999677e-01,1.139339600000000008e+00,1.641007300000000058e+00,3.754481799999999936e+01,1.607244999999999990e+01,1.106699300000000008e+01,1.251684000000000130e-01,1.481140999999999985e-01
