# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,1.081337699999999913e+01,0.000000000000000000e+00,4.906804199999999838e+00,1.175918099999999988e+01,7.603485100000000330e+01,0.000000000000000000e+00,1.405739000000000072e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.102014499999999941e+01,4.311266200000000298e-02,4.923531299999999611e+00,1.171866299999999939e+01,7.619575399999999377e+01,7.786359399999999431e-02,1.432618799999999970e+00,5.604600000000000380e-03
3.000000000000000000e+00,1.122714500000000015e+01,8.639144199999999885e-02,4.937135500000000121e+00,1.168591699999999989e+01,7.632596800000000314e+01,1.356596499999999927e-01,1.459528799999999960e+00,1.123090000000000026e-02
4.000000000000000000e+00,1.143505500000000019e+01,1.299346700000000021e-01,4.947910700000000439e+00,1.166010999999999953e+01,7.642869100000000060e+01,1.755935000000000135e-01,1.486557200000000023e+00,1.689150000000000026e-02
5.000000000000000000e+00,1.164443499999999965e+01,1.738216300000000047e-01,4.956177900000000136e+00,1.164038799999999974e+01,7.650726099999999974e+01,2.001030299999999873e-01,1.513776500000000080e+00,2.259680000000000022e-02
6.000000000000000000e+00,1.185569399999999973e+01,2.181064299999999900e-01,4.962295700000000309e+00,1.162583700000000064e+01,7.656526700000000574e+01,2.119096000000000035e-01,1.541240200000000060e+00,2.835379999999999845e-02
7.000000000000000000e+00,1.206905800000000006e+01,2.628113999999999728e-01,4.966670500000000210e+00,1.161545399999999972e+01,7.660667499999999563e+01,2.140983999999999943e-01,1.568977599999999972e+00,3.416550000000000142e-02
8.000000000000000000e+00,1.228453200000000045e+01,3.079200999999999744e-01,4.969766199999999579e+00,1.160811799999999927e+01,7.663594100000000253e+01,2.101914300000000124e-01,1.596989100000000050e+00,4.002959999999999852e-02
9.000000000000000000e+00,1.268798899999999996e+01,3.922624599999999795e-01,4.973693500000000434e+00,1.159882499999999972e+01,7.667302599999999302e+01,1.980483799999999961e-01,1.649438500000000030e+00,5.099410000000000054e-02
1.000000000000000000e+01,1.309184699999999957e+01,4.765427899999999939e-01,4.976361999999999952e+00,1.159251899999999935e+01,7.669819699999999330e+01,1.860926900000000050e-01,1.701940199999999903e+00,6.195060000000000150e-02
1.100000000000000000e+01,1.349599800000000016e+01,5.607608200000000487e-01,4.978339300000000023e+00,1.158785100000000057e+01,7.671683400000000574e+01,1.755516299999999863e-01,1.754479700000000086e+00,7.289890000000000259e-02
1.200000000000000000e+01,1.390038499999999999e+01,6.449250199999999600e-01,4.979883499999999685e+00,1.158420699999999925e+01,7.673138099999999895e+01,1.664102299999999923e-01,1.807050000000000045e+00,8.384030000000000649e-02
1.300000000000000000e+01,1.430497000000000085e+01,7.290433200000000502e-01,4.981134100000000231e+00,1.158125899999999930e+01,7.674315599999999904e+01,1.584637700000000038e-01,1.859646099999999969e+00,9.477560000000000151e-02
1.400000000000000000e+01,1.470972599999999986e+01,8.131222200000000067e-01,4.982174299999999612e+00,1.157880699999999941e+01,7.675294800000000350e+01,1.515054899999999927e-01,1.912264399999999975e+00,1.057059000000000054e-01
1.500000000000000000e+01,1.511463000000000001e+01,8.971669599999999578e-01,4.983057699999999812e+00,1.157672600000000074e+01,7.676125999999999294e+01,1.453616100000000022e-01,1.964901900000000090e+00,1.166317000000000048e-01
1.600000000000000000e+01,1.551966499999999982e+01,9.811817699999999531e-01,4.983820200000000256e+00,1.157493000000000016e+01,7.676843300000000170e+01,1.398927000000000087e-01,2.017556499999999975e+00,1.275535999999999892e-01
1.700000000000000000e+01,1.592481699999999911e+01,1.065170100000000009e+00,4.984487299999999621e+00,1.157335999999999920e+01,7.677470599999999479e+01,1.349879900000000021e-01,2.070226200000000016e+00,1.384720999999999869e-01
1.800000000000000000e+01,1.633007299999999873e+01,1.149134799999999901e+00,4.985077399999999770e+00,1.157197099999999956e+01,7.678025499999999681e+01,1.305592899999999945e-01,2.122909500000000005e+00,1.493875000000000064e-01
1.900000000000000000e+01,1.673542399999999830e+01,1.233078200000000013e+00,4.985604399999999714e+00,1.157073100000000032e+01,7.678520899999999472e+01,1.265358500000000053e-01,2.175605200000000128e+00,1.603002000000000038e-01
2.000000000000000000e+01,1.714086199999999849e+01,1.317002400000000017e+00,4.986078700000000197e+00,1.156961500000000065e+01,7.678966800000000603e+01,1.228604100000000032e-01,2.228311999999999848e+00,1.712103000000000097e-01
2.100000000000000000e+01,1.754637800000000070e+01,1.400908999999999960e+00,4.986508699999999905e+00,1.156860400000000055e+01,7.679370900000000688e+01,1.194861900000000060e-01,2.281029100000000032e+00,1.821182000000000079e-01
2.200000000000000000e+01,1.795196699999999979e+01,1.484799600000000108e+00,4.986900900000000192e+00,1.156768100000000032e+01,7.679739399999999705e+01,1.163746199999999981e-01,2.333755700000000211e+00,1.930238999999999983e-01
2.300000000000000000e+01,1.835762199999999922e+01,1.568675400000000053e+00,4.987260499999999652e+00,1.156683600000000034e+01,7.680077300000000662e+01,1.134935900000000053e-01,2.386490900000000082e+00,2.039277999999999924e-01
2.400000000000000000e+01,1.876333999999999946e+01,1.652537499999999993e+00,4.987591799999999687e+00,1.156605700000000070e+01,7.680388600000000565e+01,1.108161800000000002e-01,2.439234299999999855e+00,2.148298999999999903e-01
2.500000000000000000e+01,1.916911599999999893e+01,1.736386999999999903e+00,4.987898399999999732e+00,1.156533600000000028e+01,7.680676599999999610e+01,1.083196300000000001e-01,2.491985099999999953e+00,2.257302999999999948e-01
2.600000000000000000e+01,1.957494600000000062e+01,1.820224700000000029e+00,4.988183199999999928e+00,1.156466600000000078e+01,7.680944100000000674e+01,1.059845499999999968e-01,2.544742999999999977e+00,2.366292000000000117e-01
2.700000000000000000e+01,1.998082700000000145e+01,1.904051399999999949e+00,4.988448599999999900e+00,1.156404299999999985e+01,7.681193399999999372e+01,1.037943499999999936e-01,2.597507499999999858e+00,2.475266999999999884e-01
2.800000000000000000e+01,2.038675500000000085e+01,1.987867700000000015e+00,4.988696899999999879e+00,1.156345899999999993e+01,7.681426500000000601e+01,1.017346799999999940e-01,2.650278199999999806e+00,2.584228000000000081e-01
2.900000000000000000e+01,2.079272800000000032e+01,2.071674300000000191e+00,4.988929699999999912e+00,1.156291200000000075e+01,7.681645100000000070e+01,9.979311600000000115e-02,2.703054700000000032e+00,2.693176999999999932e-01
3.000000000000000000e+01,2.119874400000000136e+01,2.155471799999999938e+00,4.989148499999999764e+00,1.156239799999999995e+01,7.681850599999999929e+01,9.795881600000000411e-02,2.755836700000000139e+00,2.802112999999999965e-01
3.100000000000000000e+01,2.160479899999999986e+01,2.239260699999999993e+00,4.989354900000000370e+00,1.156191300000000055e+01,7.682044299999999737e+01,9.622227599999999548e-02,2.808623900000000173e+00,2.911039000000000265e-01
3.200000000000000000e+01,2.201089299999999938e+01,2.323041400000000145e+00,4.989549799999999813e+00,1.156145500000000048e+01,7.682227299999999559e+01,9.457512699999999495e-02,2.861416100000000018e+00,3.019954000000000249e-01
3.300000000000000000e+01,2.241702199999999934e+01,2.406814400000000020e+00,4.989734300000000289e+00,1.156102199999999947e+01,7.682400599999999713e+01,9.300996500000000000e-02,2.914212899999999884e+00,3.128858999999999946e-01
