# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,1.212698499999999902e+00,0.000000000000000000e+00,1.492516200000000071e+00,4.206779699999999877e+01,1.168489600000000017e+01,0.000000000000000000e+00,1.576508000000000076e-01,0.000000000000000000e+00
2.000000000000000000e+00,1.327841700000000014e+00,1.021174799999999966e-01,1.549017400000000100e+00,4.020846499999999679e+01,1.335216199999999986e+01,8.538639900000000171e-01,1.726194000000000062e-01,1.327530000000000029e-02
3.000000000000000000e+00,1.437714299999999890e+00,1.964945399999999953e-01,1.606671699999999925e+00,3.849195100000000025e+01,1.505769300000000044e+01,1.763913800000000087e+00,1.869029000000000107e-01,2.554429999999999895e-02
4.000000000000000000e+00,1.541549999999999976e+00,2.834530800000000239e-01,1.664671400000000023e+00,3.692142100000000227e+01,1.677054800000000157e+01,2.709716499999999861e+00,2.004015000000000102e-01,3.684889999999999693e-02
5.000000000000000000e+00,1.638802400000000103e+00,3.633363299999999851e-01,1.722299999999999942e+00,3.549408700000000039e+01,1.846378500000000145e+01,3.672651999999999806e+00,2.130442999999999920e-01,4.723370000000000346e-02
6.000000000000000000e+00,1.729134500000000019e+00,4.364952799999999855e-01,1.778935500000000003e+00,3.420350100000000282e+01,2.011494799999999827e+01,4.636291400000000174e+00,2.247875000000000012e-01,5.674440000000000039e-02
7.000000000000000000e+00,1.812409399999999948e+00,5.032921200000000095e-01,1.834055999999999909e+00,3.304103899999999783e+01,2.170628500000000116e+01,5.586725600000000291e+00,2.356131999999999949e-01,6.542800000000000005e-02
8.000000000000000000e+00,1.888676699999999986e+00,5.641073800000000471e-01,1.887243699999999968e+00,3.199689199999999900e+01,2.322469299999999848e+01,6.512685000000000279e+00,2.455279999999999963e-01,7.333399999999999641e-02
9.000000000000000000e+00,1.958150300000000010e+00,6.193452200000000296e-01,1.938185199999999941e+00,3.106074600000000174e+01,2.466141100000000108e+01,7.405488599999999977e+00,2.545594999999999941e-01,8.051490000000000036e-02
1.000000000000000000e+01,2.021181100000000175e+00,6.694348900000000047e-01,1.986667399999999972e+00,3.022224800000000045e+01,2.601155199999999823e+01,8.258865399999999468e+00,2.627534999999999732e-01,8.702650000000000663e-02
1.100000000000000000e+01,2.078226799999999930e+00,7.148282700000000434e-01,2.032570499999999836e+00,2.947132099999999966e+01,2.727351399999999870e+01,9.068685600000000235e+00,2.701695000000000069e-01,9.292770000000000197e-02
1.200000000000000000e+01,2.129821300000000139e+00,7.559943700000000266e-01,2.075856799999999946e+00,2.879837300000000155e+01,2.844836799999999855e+01,9.832646499999999179e+00,2.768767999999999785e-01,9.827929999999999999e-02
1.300000000000000000e+01,2.176546699999999834e+00,7.934120500000000353e-01,2.116558899999999799e+00,2.819442400000000148e+01,2.953924800000000062e+01,1.054994399999999999e+01,2.829511000000000109e-01,1.031436000000000019e-01
1.400000000000000000e+01,2.219008399999999881e+00,8.275622400000000045e-01,2.154766599999999865e+00,2.765117499999999851e+01,3.055080600000000146e+01,1.122095400000000076e+01,2.884710999999999803e-01,1.075831000000000010e-01
