# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
3.700000000000000000e+01,6.202257600000000259e+00,2.068148299999999828e+00,3.498597199999999852e+00,1.660839899999999858e+01,5.850742699999999985e+01,1.251447600000000016e+01,8.062934999999999963e-01,2.688593000000000233e-01
3.800000000000000000e+01,6.406230800000000336e+00,2.181410800000000094e+00,3.519243499999999969e+00,1.650816500000000175e+01,5.883490499999999912e+01,1.245403300000000080e+01,8.328100000000000502e-01,2.835833999999999855e-01
3.900000000000000000e+01,6.611952200000000168e+00,2.294900499999999788e+00,3.538484799999999986e+00,1.641585099999999997e+01,5.913779300000000205e+01,1.238999699999999926e+01,8.595538000000000345e-01,2.983371000000000217e-01
4.000000000000000000e+01,6.819275400000000431e+00,2.408547800000000016e+00,3.556481400000000015e+00,1.633045100000000005e+01,5.941909600000000324e+01,1.232357000000000014e+01,8.865058000000000105e-01,3.131111999999999784e-01
4.100000000000000000e+01,7.028081700000000431e+00,2.522300200000000103e+00,3.573370199999999830e+00,1.625112499999999827e+01,5.968134100000000331e+01,1.225565500000000085e+01,9.136505999999999794e-01,3.278989999999999960e-01
4.200000000000000000e+01,7.238272600000000168e+00,2.636118300000000136e+00,3.589267599999999891e+00,1.617716599999999971e+01,5.992666700000000191e+01,1.218692700000000073e+01,9.409754000000000174e-01,3.426953999999999834e-01
4.300000000000000000e+01,7.449764899999999912e+00,2.749971599999999849e+00,3.604274100000000036e+00,1.610797499999999971e+01,6.015689499999999867e+01,1.211789800000000028e+01,9.684694000000000358e-01,3.574962999999999891e-01
4.400000000000000000e+01,7.662487600000000398e+00,2.863836399999999838e+00,3.618476199999999920e+00,1.604304300000000083e+01,6.037358600000000308e+01,1.204895299999999914e+01,9.961233999999999922e-01,3.722986999999999824e-01
4.500000000000000000e+01,7.876378700000000066e+00,2.977694599999999969e+00,3.631949399999999883e+00,1.598193299999999972e+01,6.057808299999999946e+01,1.198038299999999978e+01,1.023929199999999984e+00,3.871003000000000083e-01
4.600000000000000000e+01,8.091383900000000295e+00,3.091531699999999994e+00,3.644759099999999918e+00,1.592426900000000067e+01,6.077155100000000232e+01,1.191240600000000072e+01,1.051879900000000090e+00,4.018991000000000091e-01
4.700000000000000000e+01,8.307454999999999146e+00,3.205336599999999869e+00,3.656963100000000022e+00,1.586972199999999944e+01,6.095500400000000241e+01,1.184518500000000074e+01,1.079969100000000015e+00,4.166938000000000031e-01
4.800000000000000000e+01,8.524548799999999815e+00,3.319100399999999951e+00,3.668611999999999984e+00,1.581800800000000073e+01,6.112933000000000305e+01,1.177884099999999989e+01,1.108191300000000101e+00,4.314830000000000054e-01
4.900000000000000000e+01,8.742626200000000125e+00,3.432815999999999867e+00,3.679750700000000041e+00,1.576887800000000084e+01,6.129530799999999857e+01,1.171345999999999954e+01,1.136541400000000035e+00,4.462660999999999989e-01
5.000000000000000000e+01,8.961651700000000886e+00,3.546478099999999856e+00,3.690418999999999894e+00,1.572211099999999995e+01,6.145362899999999939e+01,1.164910500000000049e+01,1.165014699999999959e+00,4.610422000000000131e-01
