# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.700000000000000000e+01,2.630529000000000117e+00,8.814261899999999983e-01,2.389103800000000000e+00,2.474414900000000017e+01,3.648229400000000311e+01,1.261158700000000010e+01,3.419688000000000172e-01,1.145854000000000039e-01
1.800000000000000000e+01,2.666392200000000212e+00,9.088686999999999738e-01,2.419411499999999826e+00,2.441379399999999933e+01,3.721471600000000279e+01,1.307676099999999941e+01,3.466310000000000224e-01,1.181529000000000051e-01
1.900000000000000000e+01,2.701108099999999901e+00,9.355588000000000237e-01,2.448201699999999814e+00,2.410832399999999964e+01,3.790309500000000043e+01,1.350812499999999972e+01,3.511441000000000145e-01,1.216225999999999974e-01
2.000000000000000000e+01,2.735184499999999908e+00,9.618716499999999670e-01,2.475675900000000151e+00,2.382409900000000036e+01,3.855332099999999684e+01,1.390807200000000066e+01,3.555740000000000012e-01,1.250432999999999961e-01
2.100000000000000000e+01,2.769104000000000010e+00,9.881676000000000348e-01,2.502025800000000189e+00,2.355793399999999949e+01,3.917082500000000067e+01,1.427881499999999981e+01,3.599835000000000118e-01,1.284617999999999871e-01
2.200000000000000000e+01,2.803327400000000136e+00,1.014793599999999962e+00,2.527430700000000030e+00,2.330706299999999942e+01,3.976053600000000188e+01,1.462234199999999973e+01,3.644325999999999954e-01,1.319231999999999905e-01
2.300000000000000000e+01,2.838296500000000222e+00,1.042084400000000022e+00,2.552054500000000115e+00,2.306911099999999948e+01,4.032684299999999666e+01,1.494038199999999961e+01,3.689784999999999870e-01,1.354710000000000081e-01
2.400000000000000000e+01,2.874436499999999839e+00,1.070363799999999976e+00,2.576043499999999931e+00,2.284206000000000003e+01,4.087358100000000150e+01,1.523439399999999999e+01,3.736766999999999728e-01,1.391473000000000015e-01
2.500000000000000000e+01,2.912157399999999896e+00,1.099944100000000091e+00,2.599524399999999957e+00,2.262423300000000026e+01,4.140401200000000159e+01,1.550555999999999912e+01,3.785804999999999865e-01,1.429927000000000004e-01
2.600000000000000000e+01,2.951853600000000188e+00,1.131125200000000053e+00,2.622602699999999842e+00,2.241426799999999986e+01,4.192081300000000255e+01,1.575479999999999947e+01,3.837409999999999988e-01,1.470462999999999909e-01
2.700000000000000000e+01,2.993901000000000145e+00,1.164191299999999929e+00,2.645361299999999805e+00,2.221110300000000137e+01,4.242607300000000237e+01,1.598278900000000036e+01,3.892070999999999725e-01,1.513449000000000044e-01
2.800000000000000000e+01,3.038651799999999792e+00,1.199405300000000008e+00,2.667859099999999817e+00,2.201395399999999825e+01,4.292128699999999952e+01,1.619000000000000128e+01,3.950247000000000064e-01,1.559226999999999974e-01
2.900000000000000000e+01,3.086425100000000032e+00,1.237001199999999912e+00,2.690129799999999793e+00,2.182230500000000006e+01,4.340736499999999864e+01,1.637676000000000087e+01,4.012353000000000169e-01,1.608101999999999865e-01
3.000000000000000000e+01,3.137493500000000157e+00,1.277172399999999985e+00,2.712182400000000104e+00,2.163588199999999873e+01,4.388464400000000154e+01,1.654331699999999827e+01,4.078742000000000201e-01,1.660323999999999967e-01
3.100000000000000000e+01,3.192064699999999977e+00,1.320057000000000036e+00,2.734000599999999892e+00,2.145463000000000164e+01,4.435291899999999998e+01,1.668992700000000085e+01,4.149684000000000150e-01,1.716073999999999933e-01
3.200000000000000000e+01,3.250258200000000208e+00,1.365719499999999975e+00,2.755544599999999900e+00,2.127868899999999996e+01,4.481149700000000280e+01,1.681696600000000075e+01,4.225336000000000092e-01,1.775434999999999930e-01
3.300000000000000000e+01,3.312075300000000055e+00,1.414128599999999958e+00,2.776753100000000085e+00,2.110835499999999954e+01,4.525925800000000265e+01,1.692504100000000022e+01,4.305698000000000025e-01,1.838366999999999918e-01
3.400000000000000000e+01,3.377365300000000126e+00,1.465131900000000043e+00,2.797547199999999901e+00,2.094404099999999858e+01,4.569475099999999657e+01,1.701511700000000005e+01,4.390574999999999894e-01,1.904671000000000003e-01
3.500000000000000000e+01,3.445786000000000016e+00,1.518428700000000076e+00,2.817834899999999809e+00,2.078623699999999985e+01,4.611629899999999793e+01,1.708864399999999861e+01,4.479522000000000226e-01,1.973957000000000073e-01
3.600000000000000000e+01,3.578913099999999847e+00,1.621646799999999944e+00,2.853765399999999897e+00,2.051265300000000025e+01,4.685486300000000170e+01,1.718762999999999863e+01,4.652587000000000250e-01,2.108141000000000043e-01
3.700000000000000000e+01,3.717090499999999853e+00,1.728082899999999977e+00,2.887061999999999795e+00,2.026562500000000000e+01,4.753021900000000244e+01,1.724698400000000120e+01,4.832217999999999791e-01,2.246508000000000116e-01
3.800000000000000000e+01,3.859206599999999820e+00,1.836800200000000105e+00,2.917900299999999891e+00,2.004220199999999963e+01,4.814802499999999696e+01,1.727612699999999890e+01,5.016969000000000012e-01,2.387839999999999963e-01
3.900000000000000000e+01,4.004563499999999721e+00,1.947212399999999954e+00,2.946504000000000012e+00,1.983942499999999853e+01,4.871452299999999980e+01,1.728210599999999886e+01,5.205933000000000366e-01,2.531376000000000182e-01
4.000000000000000000e+01,4.152675099999999730e+00,2.058917099999999945e+00,2.973096500000000031e+00,1.965463099999999841e+01,4.923560100000000261e+01,1.727025599999999983e+01,5.398477999999999888e-01,2.676591999999999860e-01
4.100000000000000000e+01,4.303183999999999898e+00,2.171625399999999928e+00,2.997885300000000086e+00,1.948551099999999892e+01,4.971653200000000083e+01,1.724464700000000050e+01,5.594139000000000195e-01,2.823112999999999873e-01
4.200000000000000000e+01,4.455817800000000162e+00,2.285123700000000202e+00,3.021057100000000162e+00,1.933008699999999891e+01,5.016194099999999878e+01,1.720841000000000065e+01,5.792562999999999462e-01,2.970660999999999996e-01
4.300000000000000000e+01,4.610362600000000199e+00,2.399250100000000163e+00,3.042777599999999971e+00,1.918667999999999907e+01,5.057583999999999946e+01,1.716396500000000103e+01,5.993471000000000215e-01,3.119025000000000269e-01
4.400000000000000000e+01,4.766646899999999576e+00,2.513880100000000173e+00,3.063192400000000148e+00,1.905385800000000174e+01,5.096170099999999792e+01,1.711320100000000011e+01,6.196641000000000510e-01,3.268043999999999949e-01
