# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,1.122904800000000058e+01,0.000000000000000000e+00,4.939290200000000297e+00,1.168074700000000021e+01,7.634653799999999535e+01,0.000000000000000000e+00,1.459776200000000079e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.143792099999999934e+01,4.323485299999999670e-02,4.951943499999999609e+00,1.165048099999999920e+01,7.646704499999999882e+01,5.787890400000000185e-02,1.486929699999999910e+00,5.620499999999999628e-03
3.000000000000000000e+00,1.164746599999999965e+01,8.669325699999999579e-02,4.961796599999999557e+00,1.162702299999999944e+01,7.656053900000000567e+01,9.805457700000000387e-02,1.514170500000000086e+00,1.127009999999999991e-02
4.000000000000000000e+00,1.185826899999999995e+01,1.304588600000000098e-01,4.969182100000000268e+00,1.160950099999999985e+01,7.663042099999999834e+01,1.229771600000000020e-01,1.541574900000000081e+00,1.695970000000000116e-02
5.000000000000000000e+00,1.207077199999999984e+01,1.745915899999999910e-01,4.974470400000000403e+00,1.159698799999999963e+01,7.668035700000000077e+01,1.354077599999999881e-01,1.569200300000000103e+00,2.269689999999999902e-02
6.000000000000000000e+00,1.228523799999999966e+01,2.191211600000000093e-01,4.978080199999999955e+00,1.158846199999999982e+01,7.671439300000000117e+01,1.384663399999999933e-01,1.597080899999999914e+00,2.848579999999999862e-02
7.000000000000000000e+00,1.250171100000000024e+01,2.640402199999999922e-01,4.980488000000000248e+00,1.158278199999999991e+01,7.673707400000000689e+01,1.357076399999999905e-01,1.625222500000000014e+00,3.432520000000000016e-02
8.000000000000000000e+00,1.290688600000000008e+01,3.480248000000000230e-01,4.983367000000000324e+00,1.157599800000000023e+01,7.676416899999999544e+01,1.263763300000000089e-01,1.677895200000000031e+00,4.524319999999999731e-02
9.000000000000000000e+00,1.331234899999999932e+01,4.319607899999999834e-01,4.985232899999999745e+00,1.157160499999999992e+01,7.678171700000000044e+01,1.175385800000000036e-01,1.730605299999999902e+00,5.615490000000000065e-02
1.000000000000000000e+01,1.371801800000000071e+01,5.158511500000000360e-01,4.986576600000000248e+00,1.156844399999999951e+01,7.679434600000000444e+01,1.100048299999999979e-01,1.783342299999999936e+00,6.706059999999999799e-02
1.100000000000000000e+01,1.412385100000000016e+01,5.997035499999999741e-01,4.987605600000000194e+00,1.156602400000000053e+01,7.680401500000000681e+01,1.036330300000000010e-01,1.836100599999999972e+00,7.796150000000000302e-02
