# POINT,X,Y,Mach,MACH_ANG__D,PSI__D,FLOW_ANG__D,X_IN,Y_IN
1.000000000000000000e+00,1.292785300000000070e+01,0.000000000000000000e+00,4.997437399999999919e+00,1.154295600000000022e+01,7.689622900000000527e+01,0.000000000000000000e+00,1.680620900000000084e+00,0.000000000000000000e+00
2.000000000000000000e+00,1.314447200000000038e+01,4.424486100000000338e-02,4.998728100000000119e+00,1.153993499999999983e+01,7.690831300000000681e+01,5.109818900000000219e-03,1.708781399999999895e+00,5.751799999999999621e-03
3.000000000000000000e+00,1.336274900000000088e+01,8.883111500000000216e-02,4.999194499999999763e+00,1.153884299999999996e+01,7.691267799999999966e+01,5.517658400000000074e-03,1.737157300000000015e+00,1.154799999999999924e-02
4.000000000000000000e+00,1.377088200000000029e+01,1.721893700000000083e-01,4.999459500000000389e+00,1.153822300000000034e+01,7.691515800000000525e+01,4.356142399999999616e-03,1.790214699999999937e+00,2.238460000000000102e-02
5.000000000000000000e+00,1.417903899999999950e+01,2.555423800000000134e-01,4.999564699999999640e+00,1.153797699999999971e+01,7.691614199999999357e+01,3.685261300000000108e-03,1.843275100000000055e+00,3.322050000000000003e-02
6.000000000000000000e+00,1.458720899999999965e+01,3.388924400000000170e-01,4.999625299999999939e+00,1.153783600000000042e+01,7.691670899999999733e+01,3.251494599999999943e-03,1.896337200000000056e+00,4.405599999999999794e-02
7.000000000000000000e+00,1.499538699999999913e+01,4.222406000000000215e-01,4.999665900000000107e+00,1.153773999999999944e+01,7.691709000000000174e+01,2.942000599999999941e-03,1.949400299999999975e+00,5.489129999999999704e-02
8.000000000000000000e+00,1.540357200000000049e+01,5.055873699999999804e-01,4.999695700000000187e+00,1.153767099999999957e+01,7.691736799999999619e+01,2.706907399999999853e-03,2.002464300000000197e+00,6.572640000000000426e-02
9.000000000000000000e+00,1.581176100000000062e+01,5.889330999999999872e-01,4.999718599999999569e+00,1.153761699999999912e+01,7.691758299999999338e+01,2.520499299999999932e-03,2.055528900000000103e+00,7.656129999999999880e-02
1.000000000000000000e+01,1.621995400000000132e+01,6.722779899999999920e-01,4.999737099999999934e+00,1.153757399999999933e+01,7.691775499999999965e+01,2.367984100000000095e-03,2.108594000000000079e+00,8.739610000000000434e-02
1.100000000000000000e+01,1.662815000000000154e+01,7.556222000000000216e-01,4.999752299999999927e+00,1.153753799999999963e+01,7.691789799999999389e+01,2.240195500000000117e-03,2.161659400000000009e+00,9.823089999999999600e-02
1.200000000000000000e+01,1.703634800000000027e+01,8.389658300000000235e-01,4.999765199999999687e+00,1.153750800000000076e+01,7.691801800000000355e+01,2.131094000000000044e-03,2.214725300000000008e+00,1.090655999999999987e-01
1.300000000000000000e+01,1.744454899999999853e+01,9.223089599999999555e-01,4.999776200000000337e+00,1.153748299999999993e+01,7.691812099999999930e+01,2.036534999999999908e-03,2.267791400000000124e+00,1.199001999999999984e-01
1.400000000000000000e+01,1.785275199999999884e+01,1.005651700000000037e+00,4.999785799999999725e+00,1.153745999999999938e+01,7.691821099999999944e+01,1.953545599999999879e-03,2.320857800000000193e+00,1.307347000000000092e-01
1.500000000000000000e+01,1.826095700000000122e+01,1.088994000000000018e+00,4.999794299999999581e+00,1.153744000000000014e+01,7.691829099999999642e+01,1.879943100000000056e-03,2.373924399999999935e+00,1.415692000000000061e-01
1.600000000000000000e+01,1.866916399999999854e+01,1.172336000000000045e+00,4.999801800000000185e+00,1.153742300000000043e+01,7.691836100000000442e+01,1.814081300000000042e-03,2.426991300000000074e+00,1.524037000000000031e-01
1.700000000000000000e+01,1.907737099999999941e+01,1.255677699999999897e+00,4.999808599999999714e+00,1.153740699999999997e+01,7.691842499999999916e+01,1.754691700000000085e-03,2.480058300000000049e+00,1.632380999999999971e-01
1.800000000000000000e+01,1.948558099999999982e+01,1.339019100000000018e+00,4.999814699999999945e+00,1.153739200000000054e+01,7.691848199999999736e+01,1.700778999999999919e-03,2.533125500000000141e+00,1.740724999999999911e-01
1.900000000000000000e+01,1.989379100000000022e+01,1.422360300000000022e+00,4.999820299999999662e+00,1.153737899999999961e+01,7.691853399999999397e+01,1.651549999999999893e-03,2.586192800000000069e+00,1.849068000000000100e-01
2.000000000000000000e+01,2.030200200000000166e+01,1.505701299999999909e+00,4.999825399999999753e+00,1.153736800000000073e+01,7.691858100000000320e+01,1.606363399999999894e-03,2.639260300000000115e+00,1.957412000000000041e-01
2.100000000000000000e+01,2.071021400000000057e+01,1.589042000000000066e+00,4.999830000000000219e+00,1.153735700000000008e+01,7.691862500000000580e+01,1.564694500000000108e-03,2.692327899999999996e+00,2.065754999999999952e-01
2.200000000000000000e+01,2.111842800000000153e+01,1.672382599999999941e+00,4.999834400000000123e+00,1.153734599999999944e+01,7.691866600000000176e+01,1.526110200000000078e-03,2.745395600000000158e+00,2.174097000000000113e-01
2.300000000000000000e+01,2.152664199999999894e+01,1.755722900000000086e+00,4.999838399999999794e+00,1.153733700000000084e+01,7.691870299999999361e+01,1.490246599999999963e-03,2.798463400000000156e+00,2.282440000000000024e-01
2.400000000000000000e+01,2.193485700000000094e+01,1.839063200000000009e+00,4.999842100000000400e+00,1.153732800000000047e+01,7.691873800000000472e+01,1.456798600000000022e-03,2.851531399999999827e+00,2.390781999999999907e-01
2.500000000000000000e+01,2.234307199999999938e+01,1.922403199999999979e+00,4.999845599999999557e+00,1.153731999999999935e+01,7.691877100000000667e+01,1.425506499999999949e-03,2.904599399999999942e+00,2.499124000000000068e-01
2.600000000000000000e+01,2.275128799999999885e+01,2.005743100000000112e+00,4.999848899999999929e+00,1.153731299999999926e+01,7.691880100000000198e+01,1.396148299999999936e-03,2.957667499999999894e+00,2.607465999999999950e-01
2.700000000000000000e+01,2.315950499999999934e+01,2.089082900000000187e+00,4.999851900000000349e+00,1.153730499999999992e+01,7.691882999999999981e+01,1.368532599999999983e-03,3.010735700000000126e+00,2.715808000000000111e-01
2.800000000000000000e+01,2.356772300000000087e+01,2.172422599999999981e+00,4.999854799999999599e+00,1.153729900000000086e+01,7.691885700000000270e+01,1.342493699999999963e-03,3.063804000000000194e+00,2.824149000000000242e-01
2.900000000000000000e+01,2.397594099999999884e+01,2.255762100000000103e+00,4.999857500000000066e+00,1.153729200000000077e+01,7.691888199999999642e+01,1.317872799999999936e-03,3.116872299999999818e+00,2.932490999999999848e-01
3.000000000000000000e+01,2.438416000000000139e+01,2.339101499999999945e+00,4.999860100000000251e+00,1.153728599999999993e+01,7.691890700000000436e+01,1.294563799999999933e-03,3.169940700000000167e+00,3.040831999999999979e-01
3.100000000000000000e+01,2.479237900000000039e+01,2.422440899999999786e+00,4.999862499999999876e+00,1.153728100000000012e+01,7.691892900000000566e+01,1.272449400000000069e-03,3.223009199999999908e+00,3.149173000000000111e-01
3.200000000000000000e+01,2.520059799999999939e+01,2.505780099999999955e+00,4.999864900000000389e+00,1.153727499999999928e+01,7.691895100000000696e+01,1.251431099999999932e-03,3.276077799999999929e+00,3.257514000000000243e-01
3.300000000000000000e+01,2.560881799999999942e+01,2.589119199999999843e+00,4.999867100000000342e+00,1.153726999999999947e+01,7.691897199999999657e+01,1.231421199999999973e-03,3.329146399999999950e+00,3.365854999999999819e-01
3.400000000000000000e+01,2.601703900000000047e+01,2.672458199999999895e+00,4.999869200000000014e+00,1.153726499999999966e+01,7.691899100000000544e+01,1.212341499999999980e-03,3.382215099999999808e+00,3.474195999999999951e-01
3.500000000000000000e+01,2.642526000000000153e+01,2.755797199999999947e+00,4.999871200000000293e+00,1.153725999999999985e+01,7.691901000000000010e+01,1.194122099999999969e-03,3.435283800000000110e+00,3.582536000000000054e-01
3.600000000000000000e+01,2.683348099999999903e+01,2.839135999999999882e+00,4.999873100000000292e+00,1.153725599999999929e+01,7.691902799999999729e+01,1.176700300000000027e-03,3.488352599999999804e+00,3.690877000000000185e-01
3.700000000000000000e+01,2.724170300000000111e+01,2.922474799999999817e+00,4.999874900000000011e+00,1.153725200000000051e+01,7.691904499999999700e+01,1.160019499999999934e-03,3.541421399999999942e+00,3.799216999999999733e-01
3.800000000000000000e+01,2.764992499999999964e+01,3.005813499999999916e+00,4.999876699999999730e+00,1.153724799999999995e+01,7.691906199999999671e+01,1.144028600000000047e-03,3.594490299999999916e+00,3.907557999999999865e-01
3.900000000000000000e+01,2.805814799999999920e+01,3.089152100000000178e+00,4.999878400000000056e+00,1.153724399999999939e+01,7.691907700000000148e+01,1.128681299999999971e-03,3.647559199999999890e+00,4.015897999999999968e-01
4.000000000000000000e+01,2.846637099999999876e+01,3.172490699999999997e+00,4.999880000000000102e+00,1.153724000000000061e+01,7.691909200000000624e+01,1.113935699999999947e-03,3.700628200000000145e+00,4.124238000000000071e-01
4.100000000000000000e+01,2.887459399999999832e+01,3.255829199999999979e+00,4.999881499999999868e+00,1.153723600000000005e+01,7.691910699999999679e+01,1.099753300000000074e-03,3.753697199999999956e+00,4.232578000000000173e-01
4.200000000000000000e+01,2.928281700000000143e+01,3.339167600000000125e+00,4.999882999999999633e+00,1.153723300000000052e+01,7.691912100000000407e+01,1.086099199999999943e-03,3.806766200000000211e+00,4.340918000000000276e-01
4.300000000000000000e+01,2.969104099999999846e+01,3.422505999999999826e+00,4.999884500000000287e+00,1.153722899999999996e+01,7.691913399999999967e+01,1.072941399999999918e-03,3.859835299999999858e+00,4.449257999999999824e-01
4.400000000000000000e+01,3.009926499999999905e+01,3.505844300000000135e+00,4.999885800000000380e+00,1.153722600000000043e+01,7.691914699999999527e+01,1.060250599999999982e-03,3.912904399999999949e+00,4.557597999999999927e-01
4.500000000000000000e+01,3.050748899999999963e+01,3.589182500000000164e+00,4.999887199999999865e+00,1.153722299999999912e+01,7.691916000000000508e+01,1.047999700000000001e-03,3.965973599999999877e+00,4.665937000000000001e-01
4.600000000000000000e+01,3.091571400000000125e+01,3.672520700000000193e+00,4.999888499999999958e+00,1.153721999999999959e+01,7.691917200000000321e+01,1.036164000000000009e-03,4.019042800000000248e+00,4.774277000000000104e-01
4.700000000000000000e+01,3.132393899999999931e+01,3.755858799999999942e+00,4.999889699999999770e+00,1.153721700000000006e+01,7.691918400000000133e+01,1.024720399999999934e-03,4.072112100000000012e+00,4.882616000000000178e-01
4.800000000000000000e+01,3.173216400000000093e+01,3.839196900000000134e+00,4.999890899999999583e+00,1.153721400000000052e+01,7.691919500000000198e+01,1.013647799999999955e-03,4.125181300000000384e+00,4.990955999999999726e-01
4.900000000000000000e+01,3.214038899999999899e+01,3.922534900000000047e+00,4.999892100000000283e+00,1.153721099999999922e+01,7.691920600000000263e+01,1.002926599999999892e-03,4.178250600000000148e+00,5.099295000000000355e-01
5.000000000000000000e+01,3.254861499999999808e+01,4.005872899999999959e+00,4.999893199999999815e+00,1.153720900000000071e+01,7.691921700000000328e+01,9.925386000000000451e-04,4.231320000000000192e+00,5.207635000000000458e-01
5.100000000000000000e+01,3.295684099999999717e+01,4.089210800000000035e+00,4.999894300000000236e+00,1.153720599999999941e+01,7.691922700000000646e+01,9.824668400000000947e-04,4.284389299999999956e+00,5.315973999999999977e-01
5.200000000000000000e+01,3.336506700000000336e+01,4.172548700000000110e+00,4.999895399999999768e+00,1.153720399999999913e+01,7.691923699999999542e+01,9.726956100000000395e-04,4.337458700000000000e+00,5.424312999999999496e-01
5.300000000000000000e+01,3.377329300000000245e+01,4.255886600000000186e+00,4.999896399999999907e+00,1.153720099999999960e+01,7.691924600000000112e+01,9.632102599999999796e-04,4.390528100000000045e+00,5.532652999999999599e-01
5.400000000000000000e+01,3.418151999999999902e+01,4.339224399999999982e+00,4.999897400000000047e+00,1.153719899999999932e+01,7.691925600000000429e+01,9.539971200000000023e-04,4.443597600000000369e+00,5.640992000000000228e-01
5.500000000000000000e+01,3.458974599999999811e+01,4.422562100000000385e+00,4.999898400000000187e+00,1.153719700000000081e+01,7.691926499999999578e+01,9.450434099999999995e-04,4.496667000000000414e+00,5.749330999999999747e-01
5.600000000000000000e+01,3.499797300000000178e+01,4.505899799999999900e+00,4.999899400000000327e+00,1.153719399999999951e+01,7.691927400000000148e+01,9.363371899999999763e-04,4.549736499999999850e+00,5.857670000000000377e-01
5.700000000000000000e+01,3.540620100000000292e+01,4.589237500000000303e+00,4.999900300000000186e+00,1.153719199999999923e+01,7.691928199999999549e+01,9.278672399999999881e-04,4.602806099999999567e+00,5.966008999999999896e-01
5.800000000000000000e+01,3.581442799999999949e+01,4.672575100000000425e+00,4.999901200000000046e+00,1.153719000000000072e+01,7.691929100000000119e+01,9.196230799999999522e-04,4.655875599999999892e+00,6.074348000000000525e-01
5.900000000000000000e+01,3.622265500000000316e+01,4.755912699999999660e+00,4.999901999999999624e+00,1.153718800000000044e+01,7.691929899999999520e+01,9.115948500000000190e-04,4.708945199999999609e+00,6.182687000000000044e-01
6.000000000000000000e+01,3.663088299999999720e+01,4.839250299999999783e+00,4.999902900000000372e+00,1.153718600000000016e+01,7.691930700000000343e+01,9.037732900000000017e-04,4.762014800000000214e+00,6.291025000000000089e-01
6.100000000000000000e+01,3.703911099999999834e+01,4.922587799999999625e+00,4.999903699999999951e+00,1.153718399999999988e+01,7.691931499999999744e+01,8.961496699999999807e-04,4.815084399999999931e+00,6.399363999999999608e-01
6.200000000000000000e+01,3.744733899999999949e+01,5.005925300000000355e+00,4.999904500000000418e+00,1.153718199999999960e+01,7.691932199999999398e+01,8.887157899999999786e-04,4.868154099999999929e+00,6.507703000000000237e-01
6.300000000000000000e+01,3.785556700000000063e+01,5.089262699999999917e+00,4.999905299999999997e+00,1.153718100000000035e+01,7.691933000000000220e+01,8.814639100000000232e-04,4.921223699999999646e+00,6.616041999999999756e-01
